random_ID,total_income_hhld_code
8484,#REF!
8485,#REF!
8488,#REF!
8489,#REF!
8492,#REF!
8494,#REF!
8495,#REF!
8496,#REF!
8497,#REF!
8499,#REF!
8500,#REF!
8501,#REF!
8502,#REF!
8503,#REF!
8504,#REF!
8506,#REF!
8507,#REF!
8508,#REF!
8510,#REF!
8511,#REF!
8512,#REF!
8513,#REF!
8514,#REF!
8515,#REF!
8516,#REF!
8517,#REF!
8518,#REF!
8520,#REF!
8521,#REF!
8522,#REF!
8523,#REF!
8524,#REF!
8526,#REF!
8527,#REF!
8528,#REF!
8531,#REF!
8532,#REF!
8534,#REF!
8535,#REF!
8536,#REF!
8538,#REF!
8539,#REF!
8540,#REF!
8541,#REF!
8542,#REF!
8543,#REF!
8544,#REF!
8545,#REF!
8546,#REF!
8547,#REF!
8548,#REF!
8550,#REF!
8551,#REF!
8552,#REF!
8553,#REF!
8554,#REF!
8555,#REF!
8556,#REF!
8557,#REF!
8558,#REF!
8559,#REF!
8560,#REF!
8561,#REF!
8562,#REF!
8563,#REF!
8564,#REF!
8566,#REF!
8567,#REF!
8569,#REF!
8570,#REF!
8571,#REF!
8572,#REF!
8573,#REF!
8574,#REF!
8575,#REF!
8576,#REF!
8577,#REF!
8578,#REF!
8579,#REF!
8580,#REF!
8581,#REF!
8584,#REF!
8586,#REF!
8587,#REF!
8588,#REF!
8589,#REF!
8590,#REF!
8591,#REF!
8592,#REF!
8593,#REF!
8594,#REF!
8595,#REF!
8597,#REF!
8599,#REF!
8602,#REF!
8603,#REF!
8604,#REF!
8605,#REF!
8606,#REF!
8607,#REF!
8608,#REF!
8609,#REF!
8610,#REF!
8611,#REF!
8612,#REF!
8613,#REF!
8614,#REF!
8615,#REF!
8617,#REF!
8618,#REF!
8620,#REF!
8621,#REF!
8623,#REF!
8624,#REF!
8625,#REF!
8627,#REF!
8628,#REF!
8629,#REF!
8630,#REF!
8631,#REF!
8632,#REF!
8633,#REF!
8634,#REF!
8635,#REF!
8636,#REF!
8637,#REF!
8638,#REF!
8639,#REF!
8640,#REF!
8642,#REF!
8643,#REF!
8644,#REF!
8645,#REF!
8647,#REF!
8648,#REF!
8649,#REF!
8650,#REF!
8651,#REF!
8652,#REF!
8653,#REF!
8654,#REF!
8655,#REF!
8656,#REF!
8657,#REF!
8658,#REF!
8659,#REF!
8660,#REF!
8662,#REF!
8663,#REF!
8664,#REF!
8665,#REF!
8666,#REF!
8667,#REF!
8668,#REF!
8669,#REF!
8671,#REF!
8672,#REF!
8674,#REF!
8678,#REF!
8679,#REF!
8680,#REF!
8681,#REF!
8682,#REF!
8683,#REF!
8684,#REF!
8685,#REF!
8688,#REF!
8689,#REF!
8691,#REF!
8692,#REF!
8694,#REF!
8699,#REF!
8700,#REF!
8701,#REF!
8702,#REF!
8703,#REF!
8704,#REF!
8705,#REF!
8706,#REF!
8707,#REF!
8708,#REF!
8709,#REF!
8710,#REF!
8711,#REF!
8712,#REF!
8713,#REF!
8714,#REF!
8719,#REF!
8721,#REF!
8723,#REF!
8724,#REF!
8725,#REF!
8726,#REF!
8727,#REF!
8729,#REF!
8730,#REF!
8731,#REF!
8732,#REF!
8733,#REF!
8734,#REF!
8737,#REF!
8738,#REF!
8740,#REF!
8741,#REF!
8743,#REF!
8744,#REF!
8745,#REF!
8746,#REF!
8748,#REF!
8750,#REF!
8751,#REF!
8753,#REF!
8754,#REF!
8758,#REF!
8759,#REF!
8760,#REF!
8762,#REF!
8763,#REF!
8764,#REF!
8766,#REF!
8768,#REF!
8769,#REF!
8770,#REF!
8771,#REF!
8777,#REF!
8778,#REF!
8779,#REF!
8780,#REF!
8782,#REF!
8784,#REF!
8785,#REF!
8786,#REF!
8787,#REF!
8789,#REF!
8790,#REF!
8791,#REF!
8792,#REF!
8793,#REF!
8794,#REF!
8795,#REF!
8797,#REF!
8798,#REF!
8799,#REF!
8800,#REF!
8801,#REF!
8802,#REF!
8803,#REF!
8804,#REF!
8805,#REF!
8806,#REF!
8807,#REF!
8808,#REF!
8809,#REF!
8811,#REF!
8812,#REF!
8813,#REF!
8816,#REF!
8817,#REF!
8818,#REF!
8819,#REF!
8820,#REF!
8823,#REF!
8824,#REF!
8826,#REF!
8827,#REF!
8829,#REF!
8832,#REF!
8833,#REF!
8834,#REF!
8835,#REF!
8836,#REF!
8838,#REF!
8839,#REF!
8840,#REF!
8842,#REF!
8843,#REF!
8845,#REF!
8846,#REF!
8847,#REF!
8848,#REF!
8849,#REF!
8850,#REF!
8851,#REF!
8852,#REF!
8854,#REF!
8855,#REF!
8856,#REF!
8857,#REF!
8859,#REF!
8860,#REF!
8861,#REF!
8862,#REF!
8863,#REF!
8864,#REF!
8865,#REF!
8867,#REF!
8868,#REF!
8870,#REF!
8871,#REF!
8872,#REF!
8873,#REF!
8874,#REF!
8875,#REF!
8876,#REF!
8877,#REF!
8878,#REF!
8879,#REF!
8880,#REF!
8881,#REF!
8882,#REF!
8883,#REF!
8884,#REF!
8885,#REF!
8886,#REF!
8887,#REF!
8889,#REF!
8890,#REF!
8891,#REF!
8892,#REF!
8895,#REF!
8896,#REF!
8897,#REF!
8898,#REF!
8899,#REF!
8901,#REF!
8903,#REF!
8905,#REF!
8906,#REF!
8908,#REF!
8910,#REF!
8911,#REF!
8912,#REF!
8913,#REF!
8915,#REF!
8916,#REF!
8918,#REF!
8919,#REF!
8920,#REF!
8921,#REF!
8922,#REF!
8923,#REF!
8924,#REF!
8925,#REF!
8930,#REF!
8931,#REF!
8932,#REF!
8933,#REF!
8934,#REF!
8935,#REF!
8937,#REF!
8938,#REF!
8939,#REF!
8941,#REF!
8942,#REF!
8943,#REF!
8944,#REF!
8945,#REF!
8946,#REF!
8947,#REF!
8951,#REF!
8952,#REF!
8954,#REF!
8955,#REF!
8956,#REF!
8958,#REF!
8959,#REF!
8960,#REF!
8962,#REF!
8963,#REF!
8964,#REF!
8966,#REF!
8967,#REF!
8968,#REF!
8969,#REF!
8970,#REF!
8971,#REF!
8972,#REF!
8973,#REF!
8974,#REF!
8975,#REF!
8977,#REF!
8978,#REF!
8979,#REF!
8980,#REF!
8982,#REF!
8983,#REF!
8984,#REF!
8986,#REF!
8988,#REF!
8989,#REF!
8990,#REF!
8992,#REF!
8993,#REF!
8996,#REF!
8998,#REF!
8999,#REF!
9000,#REF!
9001,#REF!
9003,#REF!
9004,#REF!
9005,#REF!
9006,#REF!
9007,#REF!
9008,#REF!
9013,#REF!
9016,#REF!
9017,#REF!
9019,#REF!
9020,#REF!
9022,#REF!
9024,#REF!
9025,#REF!
9026,#REF!
9028,#REF!
9029,#REF!
9030,#REF!
9031,#REF!
9032,#REF!
9033,#REF!
9034,#REF!
9035,#REF!
9036,#REF!
9037,#REF!
9038,#REF!
9039,#REF!
9040,#REF!
9041,#REF!
9042,#REF!
9043,#REF!
9044,#REF!
9045,#REF!
9046,#REF!
9047,#REF!
9048,#REF!
9050,#REF!
9052,#REF!
9053,#REF!
9055,#REF!
9057,#REF!
9058,#REF!
9059,#REF!
9060,#REF!
9061,#REF!
9062,#REF!
9063,#REF!
9064,#REF!
9066,#REF!
9067,#REF!
9068,#REF!
9069,#REF!
9070,#REF!
9071,#REF!
9072,#REF!
9073,#REF!
9074,#REF!
9075,#REF!
9077,#REF!
9080,#REF!
9081,#REF!
9083,#REF!
9085,#REF!
9086,#REF!
9087,#REF!
9088,#REF!
9089,#REF!
9090,#REF!
9091,#REF!
9092,#REF!
9093,#REF!
9094,#REF!
9095,#REF!
9097,#REF!
9098,#REF!
9100,#REF!
9101,#REF!
9103,#REF!
9105,#REF!
9108,#REF!
9109,#REF!
9110,#REF!
9112,#REF!
9113,#REF!
9114,#REF!
9115,#REF!
9117,#REF!
9120,#REF!
9121,#REF!
9122,#REF!
9124,#REF!
9125,#REF!
9126,#REF!
9127,#REF!
9128,#REF!
9129,#REF!
9130,#REF!
9132,#REF!
9134,#REF!
9137,#REF!
9138,#REF!
9140,#REF!
9141,#REF!
9143,#REF!
9144,#REF!
9145,#REF!
9146,#REF!
9147,#REF!
9148,#REF!
9149,#REF!
9150,#REF!
9151,#REF!
9152,#REF!
9154,#REF!
9155,#REF!
9156,#REF!
9157,#REF!
9158,#REF!
9159,#REF!
9161,#REF!
9162,#REF!
9163,#REF!
9164,#REF!
9165,#REF!
9166,#REF!
9167,#REF!
9168,#REF!
9169,#REF!
9170,#REF!
9173,#REF!
9174,#REF!
9175,#REF!
9176,#REF!
9177,#REF!
9178,#REF!
9179,#REF!
9180,#REF!
9181,#REF!
9182,#REF!
9183,#REF!
9184,#REF!
9185,#REF!
9188,#REF!
9189,#REF!
9191,#REF!
9192,#REF!
9194,#REF!
9196,#REF!
9197,#REF!
9201,#REF!
9202,#REF!
9203,#REF!
9204,#REF!
9205,#REF!
9206,#REF!
9207,#REF!
9208,#REF!
9209,#REF!
9212,#REF!
9214,#REF!
9216,#REF!
9218,#REF!
9219,#REF!
9220,#REF!
9221,#REF!
9223,#REF!
9225,#REF!
9226,#REF!
9227,#REF!
9228,#REF!
9230,#REF!
9231,#REF!
9232,#REF!
9233,#REF!
9234,#REF!
9236,#REF!
9239,#REF!
9240,#REF!
9241,#REF!
9242,#REF!
9243,#REF!
9244,#REF!
9245,#REF!
9247,#REF!
9248,#REF!
9249,#REF!
9250,#REF!
9251,#REF!
9252,#REF!
9253,#REF!
9254,#REF!
9256,#REF!
9258,#REF!
9259,#REF!
9260,#REF!
9261,#REF!
9262,#REF!
9263,#REF!
9264,#REF!
9265,#REF!
9266,#REF!
9267,#REF!
9268,#REF!
9269,#REF!
9270,#REF!
9271,#REF!
9272,#REF!
9273,#REF!
9274,#REF!
9276,#REF!
9277,#REF!
9278,#REF!
9279,#REF!
9280,#REF!
9281,#REF!
9282,#REF!
9283,#REF!
9284,#REF!
9285,#REF!
9287,#REF!
9288,#REF!
9289,#REF!
9290,#REF!
9291,#REF!
9293,#REF!
9294,#REF!
9295,#REF!
9296,#REF!
9297,#REF!
9298,#REF!
9299,#REF!
9300,#REF!
9302,#REF!
9303,#REF!
9304,#REF!
9305,#REF!
9306,#REF!
9307,#REF!
9308,#REF!
9310,#REF!
9311,#REF!
9312,#REF!
9314,#REF!
9315,#REF!
9316,#REF!
9320,#REF!
9321,#REF!
9323,#REF!
9324,#REF!
9325,#REF!
9326,#REF!
9327,#REF!
9328,#REF!
9331,#REF!
9332,#REF!
9333,#REF!
9334,#REF!
9335,#REF!
9336,#REF!
9338,#REF!
9339,#REF!
9341,#REF!
9343,#REF!
9344,#REF!
9345,#REF!
9346,#REF!
9347,#REF!
9350,#REF!
9352,#REF!
9353,#REF!
9354,#REF!
9355,#REF!
9356,#REF!
9357,#REF!
9358,#REF!
9359,#REF!
9360,#REF!
9362,#REF!
9363,#REF!
9364,#REF!
9365,#REF!
9366,#REF!
9369,#REF!
9370,#REF!
9371,#REF!
9372,#REF!
9373,#REF!
9375,#REF!
9376,#REF!
9377,#REF!
9378,#REF!
9379,#REF!
9380,#REF!
9381,#REF!
9382,#REF!
9385,#REF!
9386,#REF!
9387,#REF!
9388,#REF!
9389,#REF!
9391,#REF!
9392,#REF!
9394,#REF!
9395,#REF!
9397,#REF!
9398,#REF!
9400,#REF!
9403,#REF!
9404,#REF!
9405,#REF!
9406,#REF!
9407,#REF!
9409,#REF!
9410,#REF!
9411,#REF!
9412,#REF!
9413,#REF!
9414,#REF!
9416,#REF!
9417,#REF!
9419,#REF!
9420,#REF!
9421,#REF!
9422,#REF!
9423,#REF!
9424,#REF!
9425,#REF!
9428,#REF!
9429,#REF!
9430,#REF!
9431,#REF!
9433,#REF!
9434,#REF!
9435,#REF!
9436,#REF!
9437,#REF!
9438,#REF!
9439,#REF!
9440,#REF!
9443,#REF!
9446,#REF!
9447,#REF!
9450,#REF!
9451,#REF!
9452,#REF!
9453,#REF!
9454,#REF!
9455,#REF!
9456,#REF!
9459,#REF!
9460,#REF!
9461,#REF!
9462,#REF!
9463,#REF!
9465,#REF!
9468,#REF!
9469,#REF!
9470,#REF!
9471,#REF!
9472,#REF!
9473,#REF!
9474,#REF!
9475,#REF!
9476,#REF!
9477,#REF!
9478,#REF!
9479,#REF!
9480,#REF!
9481,#REF!
9482,#REF!
9484,#REF!
9485,#REF!
9486,#REF!
9487,#REF!
9489,#REF!
9490,#REF!
9491,#REF!
9492,#REF!
9494,#REF!
9495,#REF!
9496,#REF!
9497,#REF!
9500,#REF!
9502,#REF!
9503,#REF!
9504,#REF!
9505,#REF!
9506,#REF!
9507,#REF!
9508,#REF!
9509,#REF!
9510,#REF!
9512,#REF!
9513,#REF!
9514,#REF!
9516,#REF!
9517,#REF!
9518,#REF!
9519,#REF!
9520,#REF!
9521,#REF!
9522,#REF!
9523,#REF!
9524,#REF!
9526,#REF!
9528,#REF!
9532,#REF!
9534,#REF!
9535,#REF!
9536,#REF!
9537,#REF!
9538,#REF!
9540,#REF!
9544,#REF!
9545,#REF!
9546,#REF!
9547,#REF!
9548,#REF!
9549,#REF!
9550,#REF!
9552,#REF!
9553,#REF!
9554,#REF!
9555,#REF!
9556,#REF!
9557,#REF!
9559,#REF!
9560,#REF!
9561,#REF!
9562,#REF!
9563,#REF!
9564,#REF!
9565,#REF!
9566,#REF!
9568,#REF!
9570,#REF!
9572,#REF!
9574,#REF!
9575,#REF!
9576,#REF!
9579,#REF!
9580,#REF!
9581,#REF!
9583,#REF!
9584,#REF!
9585,#REF!
9587,#REF!
9589,#REF!
9591,#REF!
9592,#REF!
9594,#REF!
9595,#REF!
9596,#REF!
9597,#REF!
9598,#REF!
9599,#REF!
9600,#REF!
9602,#REF!
9604,#REF!
9607,#REF!
9608,#REF!
9609,#REF!
9611,#REF!
9613,#REF!
9614,#REF!
9615,#REF!
9616,#REF!
9617,#REF!
9618,#REF!
9619,#REF!
9620,#REF!
9622,#REF!
9623,#REF!
9624,#REF!
9625,#REF!
9626,#REF!
9627,#REF!
9629,#REF!
9632,#REF!
9633,#REF!
9634,#REF!
9635,#REF!
9636,#REF!
9637,#REF!
9638,#REF!
9639,#REF!
9640,#REF!
9641,#REF!
9642,#REF!
9644,#REF!
9645,#REF!
9646,#REF!
9648,#REF!
9649,#REF!
9650,#REF!
9651,#REF!
9652,#REF!
9653,#REF!
9656,#REF!
9657,#REF!
9658,#REF!
9659,#REF!
9660,#REF!
9661,#REF!
9663,#REF!
9666,#REF!
9667,#REF!
9669,#REF!
9671,#REF!
9672,#REF!
9673,#REF!
9675,#REF!
9676,#REF!
9677,#REF!
9678,#REF!
9679,#REF!
9680,#REF!
9681,#REF!
9683,#REF!
9684,#REF!
9685,#REF!
9688,#REF!
9689,#REF!
9690,#REF!
9691,#REF!
9692,#REF!
9693,#REF!
9694,#REF!
9696,#REF!
9697,#REF!
9698,#REF!
9699,#REF!
9700,#REF!
9701,#REF!
9702,#REF!
9703,#REF!
9704,#REF!
9707,#REF!
9708,#REF!
9710,#REF!
9711,#REF!
9712,#REF!
9713,#REF!
9714,#REF!
9715,#REF!
9717,#REF!
9718,#REF!
9719,#REF!
9722,#REF!
9724,#REF!
9725,#REF!
9726,#REF!
9730,#REF!
9732,#REF!
9733,#REF!
9734,#REF!
9735,#REF!
9736,#REF!
9737,#REF!
9739,#REF!
9740,#REF!
9741,#REF!
9742,#REF!
9743,#REF!
9745,#REF!
9747,#REF!
9748,#REF!
9749,#REF!
9750,#REF!
9751,#REF!
9753,#REF!
9754,#REF!
9755,#REF!
9757,#REF!
9758,#REF!
9759,#REF!
9760,#REF!
9761,#REF!
9763,#REF!
9764,#REF!
9766,#REF!
9767,#REF!
9768,#REF!
9769,#REF!
9770,#REF!
9771,#REF!
9775,#REF!
9776,#REF!
9777,#REF!
9778,#REF!
9780,#REF!
9781,#REF!
9782,#REF!
9784,#REF!
9785,#REF!
9787,#REF!
9788,#REF!
9789,#REF!
9791,#REF!
9792,#REF!
9793,#REF!
9794,#REF!
9796,#REF!
9797,#REF!
9798,#REF!
9799,#REF!
9801,#REF!
9802,#REF!
9803,#REF!
9804,#REF!
9805,#REF!
9806,#REF!
9807,#REF!
9808,#REF!
9809,#REF!
9811,#REF!
9812,#REF!
9813,#REF!
9816,#REF!
9817,#REF!
9818,#REF!
9822,#REF!
9823,#REF!
9824,#REF!
9825,#REF!
9826,#REF!
9827,#REF!
9828,#REF!
9829,#REF!
9831,#REF!
9832,#REF!
9833,#REF!
9834,#REF!
9836,#REF!
9837,#REF!
9838,#REF!
9839,#REF!
9840,#REF!
9841,#REF!
9842,#REF!
9843,#REF!
9846,#REF!
9847,#REF!
9849,#REF!
9850,#REF!
9851,#REF!
9852,#REF!
9853,#REF!
9855,#REF!
9856,#REF!
9857,#REF!
9858,#REF!
9859,#REF!
9860,#REF!
9861,#REF!
9862,#REF!
9863,#REF!
9865,#REF!
9866,#REF!
9867,#REF!
9868,#REF!
9869,#REF!
9870,#REF!
9871,#REF!
9874,#REF!
9875,#REF!
9877,#REF!
9878,#REF!
9879,#REF!
9881,#REF!
9882,#REF!
9883,#REF!
9884,#REF!
9885,#REF!
9886,#REF!
9887,#REF!
9888,#REF!
9889,#REF!
9890,#REF!
9891,#REF!
9892,#REF!
9893,#REF!
9894,#REF!
9897,#REF!
9898,#REF!
9899,#REF!
9900,#REF!
9901,#REF!
9903,#REF!
9904,#REF!
9906,#REF!
9909,#REF!
9911,#REF!
9912,#REF!
9916,#REF!
9917,#REF!
9918,#REF!
9919,#REF!
9920,#REF!
9921,#REF!
9923,#REF!
9924,#REF!
9926,#REF!
9929,#REF!
9930,#REF!
9931,#REF!
9933,#REF!
9936,#REF!
9939,#REF!
9941,#REF!
9942,#REF!
9943,#REF!
9944,#REF!
9945,#REF!
9946,#REF!
9947,#REF!
9948,#REF!
9949,#REF!
9950,#REF!
9951,#REF!
9952,#REF!
9953,#REF!
9954,#REF!
9956,#REF!
9957,#REF!
9958,#REF!
9959,#REF!
9960,#REF!
9961,#REF!
9962,#REF!
9964,#REF!
9965,#REF!
9966,#REF!
9967,#REF!
9968,#REF!
9969,#REF!
9970,#REF!
9971,#REF!
9972,#REF!
9973,#REF!
9974,#REF!
9977,#REF!
9978,#REF!
9979,#REF!
9980,#REF!
9981,#REF!
9982,#REF!
9983,#REF!
9984,#REF!
9985,#REF!
9986,#REF!
9987,#REF!
9988,#REF!
9989,#REF!
9991,#REF!
9992,#REF!
9993,#REF!
9994,#REF!
9995,#REF!
9996,#REF!
9997,#REF!
9999,#REF!
10000,#REF!
