"","random_ID","NZDep2006","ch_asian","ch_euro","ch_maori","ch_melaa","ch_other","ch_pacific","m_age","m_asian","m_euro","m_maori","m_melaa","m_other","m_pacific","m_wklfs_code","d_age","d_asian","d_euro","d_maori","d_melaa","d_other","d_pacific","d_wklfs_code","bedroom_count_code","m_years_at_addr_code","m_tenure_holder_code","m_education","m_work_hours","m_smoke","m_income_srce7","m_income_srce8","m_income_srce9","m_income_srce10","m_income_srce11","m_income_srce12","d_years_at_addr_code","d_tenure_holder_code","d_education","d_work_hours","d_smoke","d_income_srce7","d_income_srce8","d_income_srce9","d_income_srce10","d_income_srce11","d_income_srce12","ch_sex","child_depend_family_type_code","d_family_role_code","heat_fuel","m_family_role_code","telecomm1_code","telecomm2_code","telecomm4_code","usual_resdnt_count_code","twin","singparstat","total_income_hhld_code","random_ID_imp","NZDep2006_imp","ch_asian_imp","ch_euro_imp","ch_maori_imp","ch_melaa_imp","ch_other_imp","ch_pacific_imp","m_age_imp","m_asian_imp","m_euro_imp","m_maori_imp","m_melaa_imp","m_other_imp","m_pacific_imp","m_wklfs_code_imp","d_age_imp","d_asian_imp","d_euro_imp","d_maori_imp","d_melaa_imp","d_other_imp","d_pacific_imp","d_wklfs_code_imp","bedroom_count_code_imp","m_years_at_addr_code_imp","m_tenure_holder_code_imp","m_education_imp","m_work_hours_imp","m_smoke_imp","m_income_srce7_imp","m_income_srce8_imp","m_income_srce9_imp","m_income_srce10_imp","m_income_srce11_imp","m_income_srce12_imp","d_years_at_addr_code_imp","d_tenure_holder_code_imp","d_education_imp","d_work_hours_imp","d_smoke_imp","d_income_srce7_imp","d_income_srce8_imp","d_income_srce9_imp","d_income_srce10_imp","d_income_srce11_imp","d_income_srce12_imp","ch_sex_imp","child_depend_family_type_code_imp","d_family_role_code_imp","heat_fuel_imp","m_family_role_code_imp","telecomm1_code_imp","telecomm2_code_imp","telecomm4_code_imp","usual_resdnt_count_code_imp","twin_imp","singparstat_imp","total_income_hhld_code_imp"
"22",25,7,0,0,1,0,1,0,"29","0","1","0","0","0","0","2","33","0","1","0","0","0","0","1","4","5","1","11","33","3",0,0,0,0,0,0,"2","1","9","41","2",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,3,1,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"23",27,6,0,1,1,0,0,0,"30","0","1","1","0","0","0","4","30","0","1","0","0","0","0","1","5","0","2","1","0","3",0,0,0,0,0,0,"3","1","8","0","3",0,0,0,0,0,0,1,31,"1","1","1",1,2,4,7,1,2,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"24",28,2,0,0,0,0,1,0,"35","0","0","0","0","1","0","2","33","0","0","0","0","1","0","1","4","2","1","8","0","3",0,0,0,0,0,0,"2","1","10","50","3",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,4,1,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"25",29,6,0,1,1,0,0,0,"34","0","1","0","0","0","0","1","38","0","1","1","0","0","0","1","3","5","1","2","20","2",0,0,0,0,0,0,"5","1","1","70","1",0,0,0,0,0,0,2,21,"1","1","1",1,2,4,3,1,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"26",30,1,0,1,0,0,0,0,"34","0","1","0","0","0","0","4","39","0","1","0","0","0","0","1","4","2","1","11","0","3",0,0,0,0,0,0,"2","1","11","40","3",0,0,0,0,0,0,2,21,"1","1","1",1,2,4,4,1,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"27",31,4,0,1,0,0,0,0,"30","0","1","0","0","0","0","2","37","0","1","0","0","0","0","1","4","5","2","1","0","3",0,0,0,0,0,0,"7","2","0","70","3",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,6,1,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"28",33,2,1,1,0,0,0,0,"37","0","1","0","0","0","0","4","39","1","0","0","0","0","0","1","3","1","1","11","10","3",0,0,0,0,0,0,"1","1","13","40","2",0,0,0,0,0,0,2,21,"1","1","1",1,2,4,3,1,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"29",34,10,0,0,0,1,0,0,"23","0","0","0","0","1","0","1","22","0","0","0","1","1","0","1","3","3","2","11","35","3",0,0,0,0,0,0,"3","2","8","45","3",0,0,0,0,0,0,1,21,"1","1","1",99,99,99,3,1,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"30",35,9,0,0,1,0,0,0,"30","0","0","1","0","0","0","4","35","0","0","1","0","0","0","1","4","3","2","2","0","1",0,0,0,0,0,0,"10","2","1","40","1",0,0,0,0,0,0,2,21,"1","1","1",1,2,4,5,1,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"31",36,6,0,1,0,0,1,0,"32","0","0","0","0","1","0","4","39","0","1","0","0","1","0","1","4","3","1","8","6","3",0,0,0,0,0,1,"3","2","8","40","3",0,0,0,0,0,1,1,21,"1","1","1",1,2,4,5,1,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"32",37,6,0,1,1,0,0,0,"36","0","1","0","0","0","0","4","33","0","0","1","0","0","0","1","2","6","2","0","3","1",0,0,0,0,0,0,"4","2","1","40","1",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,4,1,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"33",39,6,0,1,0,0,0,0,"30","0","1","0","0","0","0","4","32","0","1","0","0","0","0","1","3","1","1","2","0","1",0,0,0,0,0,0,"1","1","1","50","1",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,3,1,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"34",41,6,1,0,0,0,0,0,"31","1","0","0","0","0","0","1","34","1","0","0","0","0","0","1","3","2","1","11","40","3",0,0,0,0,0,0,"2","1","13","40","2",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,4,1,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"35",42,1,0,1,0,0,0,0,"34","0","1","0","0","0","0","4","36","0","1","0","0","0","0","1","3","0","2","1","0","2",0,0,0,0,0,0,"0","2","11","45","3",0,0,0,0,0,0,2,21,"1","1","1",1,2,4,3,1,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"36",43,3,0,1,0,0,0,0,"21","0","1","0","0","0","0","4","25","0","1","0","0","0","0","1","3","0","2","2","0","3",0,0,1,0,0,1,"0","2","0","0","1",0,0,0,0,0,0,1,31,"1","1","1",1,99,99,3,1,2,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"37",44,10,0,0,1,0,0,0,"35","0","0","1","0","0","0","4","36","0","0","1","0","0","0","1","3","0","2","1","0","1",0,0,0,0,0,0,"0","2","2","40","3",0,0,0,0,0,0,1,31,"1","1","1",1,2,99,3,1,3,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"38",46,9,1,0,0,0,0,0,"35","1","0","0","0","0","0","4","33","1","0","0","0","0","0","1","3","3","2","11","0","3",0,0,0,0,0,0,"3","2","11","43","3",0,0,0,0,0,0,2,21,"1","1","1",1,2,4,5,1,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"39",47,6,0,1,0,0,0,0,"27","0","1","0","0","0","0","1","26","0","1","1","0","0","0","1","3","2","1","9","42","3",0,0,0,0,0,0,"1","1","2","40","2",0,0,0,0,0,0,1,21,"1","1","1",1,2,99,3,1,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"40",48,7,0,1,0,0,0,0,"18","0","1","0","0","0","0","2","25","0","1","0","0","0","0","1","4","0","2","2","40","1",0,0,0,0,0,0,"1","2","1","75","3",0,0,0,0,0,0,2,21,"1","1","1",1,99,99,3,1,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"41",49,8,0,0,0,0,1,0,"25","0","1","0","0","0","0","1","33","0","1","0","0","0","0","1","3","2","1","7","0","3",0,0,0,0,0,0,"2","1","11","50","2",0,0,0,0,0,0,1,21,"1","1","1",1,2,99,3,1,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"42",50,9,0,1,1,0,0,0,"31","0","1","1","0","0","0","4","37","0","1","0","0","0","0","1","4","2","2","1","0","1",0,0,0,0,0,0,"5","1","8","40","1",0,0,0,0,0,0,1,21,"1","1","1",99,2,99,4,1,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"43",52,4,0,1,0,0,0,0,"22","0","1","0","0","0","0","2","28","0","1","0","0","0","0","4","3","0","2","2","0","3",0,0,0,0,0,0,"0","1","1","0","3",0,0,0,0,0,0,1,21,"1","1","1",99,99,99,3,1,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"44",55,1,0,0,0,0,0,0,"36","0","1","0","0","0","0","4","39","0","1","0","0","0","0","1","4","2","2","11","10","3",0,0,0,0,0,0,"9","1","0","0","1",0,0,0,0,0,0,1,21,"1","1","1",1,2,99,4,1,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"45",57,8,0,0,1,0,0,0,"31","0","0","1","0","0","0","4","31","0","0","1","0","0","0","1","3","0","1","2","0","2",0,0,0,0,0,0,"0","1","3","40","1",0,0,0,0,0,0,2,21,"1","1","1",1,2,4,5,1,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"46",58,5,0,1,1,0,1,0,"35","0","1","1","0","1","0","2","39","0","1","0","0","1","0","1","3","3","1","1","10","3",0,0,0,0,0,0,"2","1","0","60","1",0,0,0,0,0,0,1,21,"1","1","1",1,2,4,3,1,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"47",59,10,0,0,1,0,0,0,"18","0","0","1","0","0","0","4","18","0","0","1","0","0","0","4","2","0","2","1","0","1",0,0,0,0,0,0,"0","2","0","0","1",0,0,0,0,0,0,1,21,"1","0","1",1,99,99,3,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"48",60,5,0,0,1,0,0,0,"28","0","0","1","0","0","0","4","29","0","0","1","0","0","0","4","3","0","1","0","0","2",0,0,0,0,0,0,"4","1","0","0","2",0,0,0,0,0,0,2,21,"1","1","1",1,99,99,6,1,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"49",61,7,0,1,0,0,0,0,"36","0","1","0","0","0","0","4","36","0","1","0","0","0","0","1","3","4","1","2","0","3",0,0,0,0,0,0,"4","1","1","45","3",0,0,0,0,0,0,2,21,"1","1","1",1,2,4,4,1,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"50",62,8,0,1,1,0,0,0,"31","0","1","0","0","0","0","1","29","0","1","1","0","0","0","1","3","2","2","10","0","3",0,0,0,0,0,0,"0","1","1","45","3",0,0,0,0,0,0,2,21,"1","1","1",1,2,4,4,1,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"51",67,3,0,1,0,0,0,0,"37","0","1","0","0","0","0","1","40","0","1","0","0","0","0","1","4","2","1","11","30","3",0,0,0,0,0,0,"2","1","12","100","3",0,0,0,0,0,0,2,21,"1","1","1",1,2,4,4,1,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"52",68,10,0,0,0,0,0,1,"31","1","0","0","0","0","1","1","33","0","0","0","0","0","1","1","3","0","1","9","38","3",0,0,0,0,0,0,"7","2","11","45","3",0,0,0,0,0,0,2,21,"1","1","1",1,2,4,5,1,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
