@relation cenus_4000-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.Remove-R45_predicted

@attribute random_ID numeric
@attribute NZDep2006 numeric
@attribute ch_asian numeric
@attribute ch_euro numeric
@attribute ch_maori numeric
@attribute ch_melaa numeric
@attribute ch_other numeric
@attribute ch_pacific numeric
@attribute m_age numeric
@attribute m_asian numeric
@attribute m_euro numeric
@attribute m_maori numeric
@attribute m_melaa numeric
@attribute m_other numeric
@attribute m_pacific numeric
@attribute m_wklfs_code numeric
@attribute d_age numeric
@attribute d_asian numeric
@attribute d_euro numeric
@attribute d_maori numeric
@attribute d_melaa numeric
@attribute d_other numeric
@attribute d_pacific numeric
@attribute d_wklfs_code numeric
@attribute bedroom_count_code numeric
@attribute m_years_at_addr_code numeric
@attribute m_tenure_holder_code numeric
@attribute m_education numeric
@attribute m_work_hours numeric
@attribute m_smoke numeric
@attribute m_income_srce7 numeric
@attribute m_income_srce8 numeric
@attribute m_income_srce9 numeric
@attribute m_income_srce10 numeric
@attribute m_income_srce11 numeric
@attribute m_income_srce12 numeric
@attribute d_years_at_addr_code numeric
@attribute d_tenure_holder_code numeric
@attribute d_education numeric
@attribute d_work_hours numeric
@attribute d_smoke numeric
@attribute d_income_srce7 numeric
@attribute d_income_srce8 numeric
@attribute d_income_srce9 numeric
@attribute d_income_srce12 numeric
@attribute ch_sex numeric
@attribute child_depend_family_type_code numeric
@attribute d_family_role_code numeric
@attribute heat_fuel numeric
@attribute m_family_role_code numeric
@attribute telecomm1_code numeric
@attribute telecomm2_code numeric
@attribute telecomm4_code numeric
@attribute usual_resdnt_count_code numeric
@attribute twin numeric
@attribute singparstat numeric
@attribute 'prediction margin' numeric
@attribute 'predicted total_income_hhld_code' {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute total_income_hhld_code {1,2,3,4,5,6,7,8,9,10,11,12,13,14}

@data
8627,8,0,1,0,0,0,0,33,0,1,0,0,0,0,4,41,0,1,0,0,0,0,1,5,12,1,2,0,3,0,0,0,0,0,0,12,1,1,40,3,0,0,0,0,2,21,1,1,1,99,2,99,7,1,1,-0.284,12,?
8628,7,0,1,0,0,0,0,17,0,1,0,0,0,0,4,25,0,1,0,0,0,0,1,3,0,2,0,0,2,0,0,0,0,0,0,0,2,2,45,3,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,-0.244,12,?
8629,2,0,1,0,0,0,0,30,0,1,0,0,0,0,1,31,?,1,?,?,0,?,1,2,4,2,9,?,2,0,0,0,0,0,0,5,2,6,37,3,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.362669,12,?
8630,3,1,1,0,0,0,0,31,1,0,0,0,0,0,4,32,0,1,0,0,0,0,1,3,5,1,11,0,3,0,0,0,0,0,0,2,1,11,55,3,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.714,14,?
8631,10,0,0,1,0,0,0,28,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,4,14,2,0,0,3,0,0,1,0,1,0,?,?,?,0,?,0,0,0,0,1,31,?,1,1,1,99,99,7,1,2,-0.180735,13,?
8632,10,0,1,1,0,0,0,32,0,1,1,0,0,0,2,36,0,1,0,0,0,0,1,4,0,2,3,2,3,0,0,0,0,0,0,1,2,1,42,2,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.324,12,?
8633,4,0,1,1,0,0,0,31,0,1,0,0,0,0,4,36,0,1,1,0,0,0,1,4,0,2,7,0,3,0,0,0,0,0,1,2,1,8,44,3,0,0,0,1,1,21,1,1,1,1,2,99,4,1,1,-0.336,14,?
8634,4,0,0,1,0,0,0,31,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,?,0,2,1,0,3,1,1,0,0,0,0,?,?,?,0,?,0,0,0,0,2,31,?,0,1,1,99,99,5,1,2,-0.138327,7,?
8635,4,0,1,0,0,0,0,32,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,3,1,11,0,3,0,0,0,0,0,0,3,1,13,45,3,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.54,14,?
8636,7,1,0,0,0,0,0,26,1,0,0,0,0,0,4,33,1,0,0,0,0,0,1,4,0,1,4,0,3,1,0,0,0,0,0,0,2,11,31,?,1,0,0,0,1,21,1,1,1,99,2,99,8,1,1,-0.23035,12,?
8637,10,0,0,0,0,0,0,24,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,?,?,?,0,?,1,0,0,0,0,0,?,?,?,0,?,0,0,0,0,2,31,?,1,1,1,2,99,7,1,2,-0.15892,14,?
8638,10,0,0,1,0,0,0,26,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,?,2,7,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,-0.238918,7,?
8639,6,0,1,1,0,0,0,33,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,4,5,2,3,18,3,0,0,0,0,0,0,4,2,11,40,3,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.356,12,?
8640,4,0,0,0,0,1,0,34,1,?,?,0,0,?,1,31,0,0,0,0,1,0,1,3,4,?,0,40,3,0,0,0,0,0,0,4,1,8,60,3,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.336055,13,?
8642,8,0,1,1,0,0,0,28,0,1,1,0,0,0,4,33,0,0,1,0,0,0,1,3,7,1,3,0,3,0,0,0,0,0,0,7,1,0,40,2,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,-0.302,12,?
8643,8,0,0,0,0,0,1,20,0,0,0,0,0,1,4,36,0,0,0,0,0,1,1,5,27,2,1,0,1,1,0,0,0,0,1,0,2,6,40,3,1,0,0,1,2,21,1,?,1,1,2,99,8,1,1,-0.454494,14,?
8644,7,0,0,1,0,1,0,30,0,0,0,0,1,0,1,33,0,0,1,0,0,0,1,3,3,1,9,50,3,0,0,0,0,0,0,3,1,8,40,2,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.308,13,?
8645,6,0,1,0,0,0,0,29,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,3,5,1,12,16,2,0,0,0,0,0,0,4,1,8,40,2,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.378,13,?
8647,2,0,1,1,0,0,0,30,0,1,0,0,0,0,4,31,0,1,1,0,0,0,1,3,3,1,2,0,?,0,0,0,0,0,0,0,1,8,45,1,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.279619,13,?
8648,6,0,1,0,0,0,0,33,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,1,1,8,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,1,31,?,1,1,1,2,99,2,1,2,-0.151855,5,?
8649,2,0,1,0,0,0,1,32,0,0,0,0,0,1,1,30,0,1,0,0,0,0,1,3,0,1,10,40,3,0,0,0,0,0,0,3,1,8,50,3,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.328,14,?
8650,3,0,1,0,0,0,0,18,0,1,0,0,0,0,4,19,0,1,0,0,0,0,1,2,2,2,3,0,3,0,0,0,0,0,0,0,2,10,40,3,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.282,12,?
8651,3,0,1,0,0,0,0,26,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,4,0,1,11,20,2,0,0,0,0,0,0,0,1,6,45,3,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.31,13,?
8652,9,0,1,0,0,0,0,35,0,1,0,0,0,0,1,38,0,1,0,0,0,0,1,4,2,2,1,46,3,0,0,0,0,0,0,2,2,4,70,1,0,0,0,0,1,21,1,1,1,1,2,4,7,1,1,-0.27,12,?
8653,4,0,1,0,0,0,0,24,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,2,1,2,1,0,1,0,0,0,0,0,0,1,2,?,37,1,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,-0.369877,12,?
8654,1,0,1,0,0,0,0,33,0,1,0,0,0,0,1,35,0,1,0,0,0,0,1,4,0,1,12,45,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.764,14,?
8655,4,0,0,0,0,1,0,35,0,0,0,0,1,0,4,36,0,1,0,0,0,0,1,4,0,1,3,0,3,0,0,0,0,0,0,0,1,4,40,3,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.33,12,?
8656,3,0,1,0,0,0,1,35,0,1,0,0,0,0,2,36,0,0,0,0,0,1,1,4,3,1,11,5,3,0,0,0,0,0,0,3,1,2,45,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.372,14,?
8657,8,0,0,0,0,1,0,36,0,0,0,0,1,0,4,34,0,1,0,0,0,0,1,3,7,1,2,0,2,0,0,0,0,0,0,7,1,9,40,3,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.326,13,?
8658,10,0,0,0,0,0,1,34,0,0,0,0,0,1,1,29,0,0,0,0,0,1,1,5,0,2,3,40,3,0,0,0,0,0,0,0,2,8,40,3,0,0,0,0,1,21,1,1,1,99,2,99,10,1,1,-0.22,14,?
8659,5,0,1,0,0,0,0,32,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,3,0,2,6,0,3,0,0,0,0,0,0,0,2,0,40,3,0,0,0,0,1,23,1,0,1,1,2,99,6,1,1,-0.276,12,?
8660,9,0,1,0,0,0,0,29,0,1,0,0,0,0,2,28,0,1,0,0,0,0,1,3,3,2,11,3,?,0,0,0,0,0,0,3,2,1,45,1,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.376047,12,?
8662,9,0,0,0,0,0,1,23,0,0,0,0,0,1,4,?,?,?,?,?,?,?,?,3,0,2,7,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,2,31,?,1,1,1,99,99,5,1,2,-0.139821,7,?
8663,9,0,0,1,0,0,0,27,0,0,1,0,0,0,4,37,0,0,1,0,0,0,1,3,3,2,2,0,2,0,0,0,0,0,0,3,2,1,48,3,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.244,12,?
8664,4,0,1,0,0,0,0,36,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,3,0,1,11,9,3,0,0,0,0,0,0,0,1,12,40,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.41,14,?
8665,3,1,0,0,0,0,0,36,1,0,0,0,0,0,4,42,1,0,0,0,0,0,1,3,0,1,4,0,3,0,0,0,0,0,0,2,1,11,40,2,0,0,0,0,2,21,1,1,1,99,2,4,6,1,1,-0.272,12,?
8666,3,0,1,0,0,0,0,31,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,7,1,8,0,3,0,0,0,0,0,0,5,1,9,40,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.314,13,?
8667,6,0,1,0,0,0,0,34,0,1,0,0,0,0,4,35,0,1,0,?,0,0,1,4,4,1,14,0,3,0,0,0,0,0,0,4,1,11,42,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.465931,13,?
8668,9,0,1,0,0,0,0,32,?,1,0,0,?,0,2,34,?,?,0,0,?,0,2,4,?,1,2,0,3,0,0,0,0,0,0,3,1,?,0,?,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.216996,13,?
8669,2,0,1,0,0,0,0,22,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,4,0,2,11,0,3,0,0,0,0,0,1,0,2,12,56,3,0,0,0,1,1,21,1,1,1,1,2,4,5,1,1,-0.558,14,?
8671,8,0,0,0,0,0,1,28,0,0,0,0,0,1,4,28,0,0,0,0,0,1,4,3,0,2,11,?,?,0,0,0,0,0,0,2,2,2,0,3,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.207449,7,?
8672,10,0,1,1,0,0,0,36,0,1,1,0,0,0,1,39,0,1,0,0,0,0,1,4,3,2,10,50,3,0,0,1,0,0,0,2,1,9,50,3,0,0,1,0,1,23,1,1,1,1,2,4,7,1,1,-0.312,14,?
8674,9,0,1,1,0,0,1,33,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,4,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,1,31,?,?,1,99,99,99,2,1,2,-0.226136,5,?
8678,8,0,1,0,0,0,0,35,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,5,0,2,11,3,3,0,0,0,0,0,0,2,2,7,50,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.35,12,?
8679,1,0,1,0,0,1,0,37,0,1,0,0,1,0,4,37,0,1,0,0,1,0,1,4,5,1,11,0,3,0,0,0,0,0,0,2,1,9,42,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.452,14,?
8680,5,0,1,0,0,0,0,29,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,3,0,1,11,0,1,0,0,0,0,0,0,0,1,4,46,3,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.308,12,?
8681,6,0,1,0,0,0,1,29,0,1,0,0,0,0,4,29,0,0,0,0,0,1,1,4,6,2,0,0,1,0,0,0,0,0,0,6,2,0,60,1,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,-0.278,12,?
8682,10,0,1,0,0,0,0,30,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,3,0,1,11,?,2,0,0,0,0,0,0,0,1,1,40,1,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.392758,13,?
8683,9,0,0,0,0,0,1,20,0,?,0,0,0,1,3,25,?,?,0,0,?,?,?,3,19,?,?,0,3,0,1,0,1,0,0,3,2,?,0,1,0,1,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.168151,13,?
8684,9,0,1,0,0,0,0,26,1,0,0,0,0,0,1,43,0,1,0,0,0,0,1,3,2,1,2,40,?,0,0,0,0,0,0,1,1,2,40,1,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.284935,12,?
8685,10,0,0,0,0,0,1,32,0,0,0,0,0,1,2,36,0,0,0,0,0,1,1,2,3,2,4,30,2,0,0,0,0,0,0,3,2,4,50,1,0,0,0,0,1,21,1,1,1,1,2,99,6,1,1,-0.3,13,?
8688,3,0,1,0,0,0,0,32,0,1,0,0,0,0,1,38,0,1,0,0,0,0,1,3,0,2,10,50,1,0,0,0,0,0,0,0,2,0,42,1,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.338,12,?
8689,3,0,0,0,0,1,0,31,0,0,0,0,1,0,4,34,0,0,0,0,1,0,1,4,0,1,10,0,?,0,0,0,0,0,0,2,1,11,54,?,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.387622,14,?
8691,4,0,1,0,0,0,0,37,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,4,6,1,9,20,3,0,0,0,0,0,0,3,1,1,50,1,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.358,13,?
8692,4,0,1,0,0,0,0,24,0,?,?,0,?,0,4,27,0,1,0,0,0,0,1,3,2,2,0,0,3,0,0,0,0,0,0,0,2,?,40,3,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.297985,12,?
8694,10,0,1,0,0,0,0,27,0,1,0,0,0,0,3,33,0,1,0,0,0,0,1,3,0,1,2,0,3,0,0,0,0,0,0,0,1,10,40,3,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.33,12,?
8699,10,0,1,1,0,0,0,25,0,1,0,0,0,0,2,?,?,?,?,?,?,?,?,3,0,2,2,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,2,31,?,1,1,1,2,99,3,1,2,-0.190381,7,?
8700,3,0,1,0,0,0,0,34,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,4,0,1,11,16,3,0,0,0,0,0,0,0,1,11,50,3,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.67,14,?
8701,1,0,0,0,0,1,0,38,0,0,0,0,1,0,1,45,0,1,0,0,0,0,1,4,4,1,9,60,2,0,0,0,0,0,0,5,1,8,60,3,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.45,14,?
8702,10,0,0,1,0,0,0,24,0,0,1,0,0,0,4,32,0,0,1,0,0,0,1,3,0,2,1,0,1,1,1,1,0,0,0,?,2,1,40,1,1,1,1,0,2,21,1,1,1,1,99,4,4,1,1,-0.227217,12,?
8703,5,0,0,0,0,1,0,32,0,0,0,0,1,0,4,38,0,0,0,0,1,0,1,3,0,2,11,0,3,0,0,0,0,0,0,2,2,11,48,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.512,14,?
8704,1,0,1,1,0,0,0,34,0,0,1,0,0,0,1,45,0,0,1,0,0,0,1,3,2,2,11,0,1,0,1,0,0,0,1,0,2,0,20,2,0,1,0,1,2,21,1,1,1,1,2,99,6,1,1,-0.232,14,?
8705,1,0,0,0,0,1,0,36,0,1,0,0,0,0,2,38,0,0,0,0,1,0,1,3,3,1,1,10,3,0,0,0,0,0,0,3,1,8,50,2,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.356,13,?
8706,4,0,1,0,0,0,0,26,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,0,2,11,0,3,0,0,0,0,0,0,0,2,9,40,2,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.446,12,?
8707,1,0,1,0,0,0,0,34,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,2,1,7,40,2,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.332,14,?
8708,1,0,1,0,0,0,0,30,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,5,2,1,9,13,3,0,0,0,0,0,0,6,1,9,35,?,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.397004,14,?
8709,9,0,1,0,0,0,0,40,0,1,0,0,0,0,4,42,0,1,0,0,0,0,4,3,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.168,9,?
8710,10,1,1,0,0,0,0,37,1,0,0,0,0,0,4,48,0,1,0,0,0,0,1,3,2,1,4,10,?,0,0,0,0,0,0,3,1,1,45,?,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.268212,14,?
8711,7,0,1,1,0,1,0,29,0,1,0,0,1,0,4,?,?,?,?,?,?,?,?,3,0,?,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,1,31,?,1,1,99,2,99,4,1,2,-0.130442,6,?
8712,7,0,1,0,0,0,0,32,0,1,0,0,0,0,4,40,0,1,0,0,0,0,1,2,0,1,8,0,2,0,0,0,0,0,0,4,1,9,50,1,0,0,0,0,2,21,1,?,1,99,99,99,4,1,1,-0.307893,12,?
8713,1,0,0,0,0,1,0,36,0,0,0,0,1,0,4,36,0,0,0,0,1,0,1,4,1,1,11,0,3,0,0,0,0,0,0,1,1,12,?,?,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.488539,14,?
8714,10,0,1,1,0,0,0,34,0,1,0,0,0,0,4,33,0,1,1,0,0,0,1,4,1,1,8,0,2,0,0,0,0,0,0,0,1,9,44,3,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.306,14,?
8719,4,1,0,0,0,0,0,29,0,0,0,0,0,0,1,38,1,0,1,0,0,0,1,?,8,2,1,0,3,0,0,0,1,0,1,0,2,4,50,2,0,0,0,1,1,21,1,1,1,1,2,4,5,1,1,-0.282536,14,?
8721,9,0,1,0,0,0,0,34,0,1,0,0,0,0,4,51,0,1,0,0,0,0,4,3,1,2,0,0,2,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.162,9,?
8723,3,0,0,0,0,1,0,32,0,0,0,0,1,0,2,39,0,1,0,0,0,0,1,3,4,1,2,2,?,0,0,0,0,0,0,4,1,2,50,2,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,-0.338067,13,?
8724,8,0,1,1,0,0,0,26,0,1,1,0,0,0,1,26,0,1,0,0,0,0,1,4,2,2,1,37,1,0,0,0,0,0,0,2,2,4,45,1,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.234,11,?
8725,2,0,1,0,0,0,0,32,0,1,0,0,0,0,4,37,?,?,0,0,0,?,?,5,1,1,0,0,2,0,0,0,0,0,0,?,?,8,38,?,0,0,0,0,1,21,1,1,1,1,2,4,7,1,1,-0.284488,13,?
8726,8,1,0,0,0,0,0,32,1,0,0,0,0,0,1,25,1,0,0,0,0,0,1,4,4,2,4,32,3,0,0,0,0,1,1,2,1,9,41,2,0,0,0,1,2,21,1,1,1,1,99,4,7,1,1,-0.312,14,?
8727,5,0,0,0,1,0,0,33,0,0,0,1,1,0,1,49,0,0,0,1,1,0,1,2,2,2,12,37,3,0,0,0,0,0,0,2,2,9,?,3,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,-0.249788,12,?
8729,5,0,1,0,0,0,0,34,0,1,0,0,0,0,2,44,0,1,0,0,0,0,1,4,0,1,0,6,2,0,0,0,0,0,1,5,1,12,45,3,0,0,0,1,2,21,1,1,1,1,2,4,4,1,1,-0.508,14,?
8730,4,0,0,1,0,0,1,25,0,0,0,0,0,1,3,24,0,0,0,0,0,1,1,3,4,2,9,0,1,1,0,0,0,1,1,12,2,4,50,1,1,0,0,1,1,21,1,1,1,1,2,4,8,1,1,-0.454,14,?
8731,1,0,0,0,0,1,0,32,0,0,0,0,1,0,4,36,0,1,0,0,0,0,1,3,2,1,12,0,3,0,0,0,0,0,0,2,1,11,50,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.432,14,?
8732,5,0,1,0,0,0,0,32,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,3,0,2,7,3,1,0,0,0,0,0,0,1,2,2,55,2,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.428,12,?
8733,4,0,1,0,0,0,0,36,0,1,0,0,0,0,1,45,0,1,0,0,0,0,1,1,15,1,11,98,3,0,0,0,0,0,0,39,1,0,98,3,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.28,12,?
8734,10,0,0,1,0,0,1,35,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,1,0,1,1,1,1,0,0,0,?,?,?,0,?,0,0,0,0,1,31,?,1,1,1,2,4,5,1,2,-0.218432,13,?
8737,4,0,1,0,0,0,0,38,0,1,0,0,0,0,4,41,0,1,?,0,0,?,4,5,13,1,2,0,3,0,0,0,0,0,0,3,?,0,0,3,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,-0.163369,12,?
8738,7,1,0,0,0,0,0,22,1,0,0,0,0,0,3,29,1,0,0,0,0,0,1,2,0,2,11,0,3,0,0,0,0,0,0,0,2,12,50,3,0,0,0,0,1,21,1,?,1,1,2,99,3,1,1,-0.204574,12,?
8740,2,0,0,0,0,1,0,33,0,0,0,0,1,0,4,32,0,0,0,0,1,0,1,5,4,1,12,0,3,0,0,0,0,0,0,4,1,11,46,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.424,14,?
8741,9,1,0,0,0,0,0,33,1,0,0,?,0,?,4,36,1,0,0,0,0,0,1,4,0,2,?,0,3,0,0,0,0,0,0,0,2,11,50,3,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,-0.235981,12,?
8743,8,1,0,0,0,0,0,30,1,0,0,0,0,0,4,28,0,1,0,0,0,0,1,3,0,2,11,0,3,0,0,0,0,0,0,0,2,8,0,3,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,-0.2,11,?
8744,4,0,1,1,0,0,0,28,0,0,1,0,0,0,2,33,0,1,0,0,0,0,1,4,0,1,1,26,2,0,0,0,0,0,0,2,1,2,50,1,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.358,13,?
8745,7,0,1,0,0,0,0,31,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,2,2,2,7,0,3,0,0,0,0,0,0,0,2,1,50,2,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.226,12,?
8746,7,0,1,0,1,0,0,32,0,0,0,1,1,0,4,29,0,1,0,0,0,0,1,3,5,2,4,0,3,0,0,0,0,0,0,1,2,8,?,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.264057,12,?
8748,4,0,1,0,0,0,0,32,0,1,0,0,0,0,1,40,0,1,0,0,0,0,1,3,2,1,10,40,2,0,0,0,0,0,0,2,1,8,40,1,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.384,13,?
8750,5,0,1,0,0,0,0,26,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,3,0,2,8,0,3,0,0,0,0,0,0,0,2,6,40,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.328,11,?
8751,10,0,1,1,0,0,1,25,0,0,0,0,0,1,3,?,?,?,?,?,?,?,?,3,0,2,7,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,1,31,?,1,1,1,2,4,3,1,2,-0.118051,14,?
8753,10,0,0,0,0,0,1,39,0,0,0,0,0,1,4,?,?,?,?,?,?,?,?,3,4,2,1,0,1,1,0,1,0,1,0,?,?,?,0,?,0,0,0,0,1,31,?,1,1,99,99,4,8,1,2,-0.190118,13,?
8754,10,0,1,1,0,0,1,27,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,1,31,?,1,1,1,99,99,6,1,2,-0.165193,7,?
8758,1,0,1,0,0,0,0,28,0,1,0,0,0,0,1,29,0,1,0,0,0,0,1,4,7,1,8,23,2,0,0,0,0,0,0,4,1,10,40,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.404,14,?
8759,4,0,0,0,0,1,0,30,0,0,0,0,1,0,1,33,0,0,0,0,1,0,1,3,2,2,8,50,3,0,0,0,0,0,0,2,2,2,40,3,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.396,14,?
8760,4,0,1,0,0,0,0,34,0,1,0,?,?,0,2,43,0,1,0,0,0,0,1,4,3,2,?,0,2,0,0,0,0,0,0,4,1,10,48,2,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,-0.339292,14,?
8762,3,0,1,0,0,0,0,32,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,8,2,8,0,2,0,0,0,0,0,0,0,2,9,50,2,0,0,0,0,2,21,1,1,1,1,2,4,4,2,1,-0.244,12,?
8763,4,0,1,0,0,0,0,28,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,4,7,1,2,10,3,0,0,0,0,0,0,7,1,8,70,2,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.356,13,?
8764,5,0,1,0,0,0,0,33,0,1,0,0,0,0,4,25,0,1,0,0,0,0,1,4,2,2,2,0,2,0,0,0,0,0,0,5,1,8,40,3,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.292,12,?
8766,2,0,1,0,0,0,0,32,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,4,6,1,2,0,2,0,0,0,0,0,0,?,?,8,60,3,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.329674,14,?
8768,1,0,0,0,0,0,0,34,?,?,0,?,?,?,4,35,0,1,?,?,0,?,1,4,?,1,?,0,3,0,0,0,0,0,0,5,?,11,?,3,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.462477,14,?
