random_ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,'prediction margin','predicted total_income_hhld_code',total_income_hhld_code
9485,5,0,1,0,0,0,0,30,0,1,0,0,0,0,3,42,0,1,0,0,0,0,1,3,5,1,2,0,3,0,0,0,0,0,0,5,1,2,40,1,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.372,12,?
9486,10,0,0,1,0,0,0,?,?,?,?,?,?,?,?,45,0,0,1,0,0,0,4,3,?,?,?,0,?,0,0,0,0,0,0,0,2,?,0,1,0,0,0,0,0,2,33,1,?,?,99,99,99,4,1,3,-0.157284,7,?
9487,9,0,0,0,0,1,0,35,0,1,0,0,0,0,4,34,0,0,0,0,1,0,1,3,3,1,8,0,3,0,0,0,0,0,0,7,1,11,40,?,0,0,0,0,0,1,21,1,1,1,99,2,99,3,1,1,-0.292372,12,?
9489,2,0,1,1,0,0,0,30,0,1,0,0,0,0,1,31,0,0,0,0,1,0,1,3,3,1,10,?,3,0,0,0,0,0,0,3,1,0,?,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.279788,13,?
9490,7,0,1,0,0,0,0,31,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,0,2,3,0,?,0,0,0,0,0,0,0,2,3,60,2,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.336431,12,?
9491,6,0,1,0,0,0,0,19,0,1,0,0,0,0,4,23,0,1,0,0,0,0,1,3,0,2,2,0,3,0,0,0,0,0,0,1,2,7,40,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.372,12,?
9492,2,0,1,0,0,0,0,38,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,5,1,2,1,0,3,0,0,0,0,0,1,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,4,1,2,-0.191177,14,?
9494,2,0,1,0,0,0,0,34,0,1,0,0,0,0,4,32,0,0,0,0,1,0,1,3,0,2,11,0,3,0,0,0,0,0,0,1,2,3,42,2,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.338,13,?
9495,4,0,0,0,0,1,0,37,0,1,0,0,0,0,1,36,0,0,0,0,1,0,1,3,1,1,11,30,2,0,0,0,0,0,0,4,1,10,40,?,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.441553,14,?
9496,3,0,1,0,0,0,0,35,0,1,0,0,0,0,2,30,?,?,0,0,0,?,1,3,2,1,2,0,3,0,0,0,0,0,0,2,1,8,62,3,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.424872,12,?
9497,4,0,1,0,0,0,0,34,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,1,1,10,0,2,0,0,0,0,0,0,1,1,8,42,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.322,13,?
9500,6,0,1,1,0,0,0,27,0,1,1,0,0,0,4,28,0,1,0,0,0,0,1,3,2,2,3,0,2,0,0,0,0,0,0,2,2,8,50,2,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.296,13,?
9502,5,0,1,0,0,0,0,39,0,1,0,0,0,0,2,42,0,1,0,0,0,0,1,3,10,?,?,?,1,0,0,0,0,0,0,5,1,8,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.34455,14,?
9503,7,0,1,0,0,0,0,30,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,2,1,2,0,3,0,0,0,0,0,0,3,1,9,55,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.478,12,?
9504,1,0,1,0,0,0,0,26,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,2,1,12,0,3,0,0,0,0,0,0,6,1,11,55,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.422,14,?
9505,2,0,1,0,0,0,0,31,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,3,4,1,2,0,3,0,0,0,0,0,0,4,1,2,40,3,0,0,0,0,0,2,21,1,0,1,1,2,4,3,1,1,-0.266,13,?
9506,2,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,2,1,13,0,?,0,0,0,0,0,0,0,1,3,40,3,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.337766,14,?
9507,8,0,0,1,0,0,0,30,0,0,1,0,0,0,4,29,0,0,1,0,0,0,1,3,3,2,7,0,1,0,0,0,0,0,0,5,2,?,50,1,0,0,0,0,0,1,21,1,1,1,1,99,99,8,2,1,-0.290466,10,?
9508,3,0,1,0,0,0,0,31,0,1,0,0,0,0,1,27,0,1,0,0,0,0,1,3,0,2,2,12,2,0,0,0,0,0,0,0,2,2,40,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.416,12,?
9509,9,0,0,1,0,0,0,?,?,?,?,?,?,?,?,21,0,0,1,0,0,0,1,3,?,?,?,0,?,0,0,0,0,0,0,2,2,8,60,1,0,0,0,0,0,1,31,1,1,?,1,2,99,5,1,3,-0.188346,12,?
9510,2,0,1,0,0,0,0,31,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,2,4,1,10,0,3,0,0,0,0,0,0,3,1,3,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.334,14,?
9512,4,0,0,0,0,0,0,37,?,?,0,?,?,?,?,53,0,?,0,0,?,?,?,3,?,?,?,0,?,0,0,0,0,0,0,3,1,?,0,3,0,0,0,0,0,2,21,1,0,1,1,2,4,7,1,1,-0.255712,14,?
9513,7,0,1,0,0,0,0,24,0,1,0,0,0,0,2,22,0,1,0,0,0,0,1,3,1,2,8,15,2,0,0,0,0,0,0,1,2,3,50,2,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.318,12,?
9514,4,0,1,0,0,0,0,35,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,3,4,1,1,0,2,0,0,0,0,0,0,5,1,2,45,2,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,-0.336,13,?
9516,8,0,1,1,0,0,1,24,0,1,1,0,0,1,4,?,?,?,?,?,?,?,?,3,0,2,6,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,-0.152748,7,?
9517,3,0,1,0,0,0,0,27,0,1,0,0,0,0,2,27,0,1,0,0,0,0,1,3,2,2,0,12,2,0,0,0,0,0,0,0,2,2,40,2,0,0,0,0,0,2,21,1,?,1,1,2,4,4,1,1,-0.397269,12,?
9518,10,1,0,0,0,0,0,26,1,0,0,0,0,0,1,27,1,0,0,0,0,0,1,3,0,2,11,40,3,0,0,0,0,0,0,0,2,4,48,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.264,12,?
9519,4,0,1,0,0,0,0,33,0,1,0,0,0,0,2,31,0,1,0,0,0,0,1,3,2,1,11,8,2,0,0,0,0,0,0,2,1,11,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.408,12,?
9520,8,0,1,0,0,0,0,36,0,1,0,0,0,0,1,32,0,1,0,0,0,0,1,4,3,2,8,50,3,0,0,0,0,0,0,2,2,8,30,2,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.286,14,?
9521,5,0,1,0,0,0,0,23,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,2,8,45,1,0,0,0,0,0,1,23,1,1,1,1,2,99,5,1,1,-0.37,12,?
9522,10,0,0,0,0,0,1,37,0,0,0,0,0,1,4,67,0,0,0,0,0,1,4,4,1,2,6,0,3,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,-0.252,7,?
9523,9,1,0,0,0,0,0,29,1,0,0,0,0,0,2,28,1,0,0,0,0,0,1,1,1,2,13,30,?,0,0,0,0,0,0,3,2,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.290452,12,?
9524,1,0,1,0,0,0,0,41,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,3,2,1,10,10,3,0,0,0,0,0,0,2,1,14,50,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.47,14,?
9526,8,0,1,1,0,0,0,21,0,1,0,0,0,0,4,30,0,1,1,?,0,?,4,3,0,2,1,0,1,0,0,0,0,0,0,0,2,?,0,?,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.214212,12,?
9528,10,0,0,0,0,0,1,31,0,0,0,0,0,1,1,?,?,?,?,?,?,?,?,3,3,2,11,40,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,6,1,2,-0.226217,13,?
9532,2,0,1,1,0,0,0,24,0,1,1,0,0,0,4,25,0,1,1,0,0,0,1,3,0,2,3,0,3,0,0,0,0,0,1,0,2,1,50,3,0,0,0,0,1,2,21,1,1,1,99,2,4,5,1,1,-0.328,13,?
9534,7,0,1,0,0,0,0,33,0,1,0,0,0,0,4,31,0,0,0,0,1,0,1,4,0,2,2,0,3,0,0,0,0,0,0,0,2,8,60,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.34,12,?
9535,10,0,0,0,0,0,1,39,0,0,0,0,0,1,4,40,0,0,0,0,0,1,1,5,6,2,0,40,3,1,0,0,0,0,0,8,2,0,40,1,1,0,0,0,0,1,21,1,1,1,99,2,4,11,1,1,-0.184,13,?
9536,5,0,0,0,0,0,0,25,?,?,1,0,0,?,4,32,0,0,1,?,?,0,1,4,2,2,?,0,?,0,0,0,0,0,0,2,?,0,48,1,0,0,0,0,0,2,21,1,1,1,99,2,99,5,1,1,-0.263801,12,?
9537,9,0,1,0,0,0,0,37,0,1,0,0,0,0,4,42,0,1,0,0,0,0,1,3,0,2,4,0,1,0,0,0,0,0,0,0,2,8,40,1,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.274,12,?
9538,3,1,0,0,0,0,0,31,1,1,0,0,0,0,3,29,0,0,0,0,0,0,1,5,7,1,13,50,3,0,0,0,0,1,0,6,1,11,42,3,0,0,0,1,0,1,21,1,1,1,1,2,99,5,1,1,-0.31,14,?
9540,4,0,1,1,0,0,0,34,0,1,0,0,0,0,4,30,0,1,1,0,0,0,1,3,0,1,11,0,?,0,0,0,0,0,0,0,1,10,70,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.459558,14,?
9544,5,0,0,1,0,0,1,21,0,0,1,0,0,0,4,23,0,0,0,0,0,1,1,2,2,2,7,0,1,0,0,0,0,0,0,0,2,?,50,1,0,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,-0.2141,12,?
9545,1,0,1,0,0,0,0,37,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,4,2,1,2,0,3,0,0,0,0,0,0,2,1,11,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.494,14,?
9546,5,0,1,0,0,0,0,37,0,1,0,0,0,0,1,28,0,1,0,0,0,0,1,4,0,1,11,48,?,0,0,0,0,0,0,0,1,8,?,3,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,-0.361354,14,?
9547,1,0,1,1,0,0,0,34,0,1,1,0,0,0,1,40,0,1,0,0,0,0,1,3,4,1,1,40,2,0,0,0,0,0,0,5,1,8,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.392,14,?
9548,8,0,1,0,0,0,0,27,0,1,0,0,0,0,1,23,0,1,0,0,0,0,1,5,0,2,1,15,3,0,0,0,0,0,0,0,2,6,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.324,12,?
9549,9,0,1,0,0,0,0,30,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,2,2,10,0,3,0,0,0,0,0,0,4,2,9,40,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.302,12,?
9550,8,0,1,0,0,0,0,?,?,?,?,?,?,?,?,22,0,1,0,0,0,0,1,4,?,?,?,0,?,0,0,0,0,0,0,1,2,2,40,1,0,0,0,0,0,1,31,11,1,?,1,2,4,2,1,3,-0.176262,12,?
9552,10,0,1,0,0,0,0,21,0,1,0,0,0,0,4,24,0,?,?,0,0,?,4,3,0,2,0,0,?,0,0,0,0,0,0,5,2,0,0,?,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.173812,7,?
9553,6,0,1,0,0,0,0,35,0,1,0,0,0,0,1,37,0,1,0,0,0,0,1,4,3,1,12,45,3,0,0,0,0,0,0,0,1,11,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.54,14,?
9554,5,0,1,0,0,0,0,30,0,1,0,0,0,0,4,32,0,0,0,0,1,0,1,3,2,2,0,0,1,0,0,0,0,0,0,2,1,1,65,3,0,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,-0.36,12,?
9555,8,0,0,1,0,0,0,24,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,?,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,99,99,99,2,1,2,-0.180275,5,?
9556,1,0,1,0,0,0,0,32,0,1,0,0,0,0,4,35,0,?,?,0,1,0,1,4,3,1,4,0,3,0,0,0,0,0,0,?,1,2,0,?,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.215817,13,?
9557,7,0,1,0,0,0,0,18,0,1,0,0,0,0,1,20,0,1,0,0,0,0,1,2,0,2,8,38,2,0,0,0,0,0,0,1,2,8,60,3,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,-0.212,12,?
9559,2,0,0,0,0,1,0,30,0,0,0,1,1,0,2,37,0,1,0,0,0,0,1,4,2,1,8,0,2,0,0,0,0,0,0,5,1,8,48,2,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.326,13,?
9560,4,0,1,0,0,0,0,29,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,15,1,9,0,3,0,0,0,0,0,0,1,1,6,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.306,12,?
9561,8,0,1,1,0,0,0,31,0,1,1,0,0,0,4,28,0,1,1,0,0,0,1,3,3,1,1,0,3,0,0,0,0,0,0,3,1,0,40,1,0,0,0,0,0,2,21,1,1,1,1,99,99,9,2,1,-0.27,13,?
9562,5,0,1,0,0,0,0,28,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,2,0,1,2,0,?,0,0,0,0,0,0,0,1,1,55,2,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.235588,13,?
9563,7,0,1,0,0,0,0,22,0,0,0,0,1,0,2,30,0,0,0,0,1,0,4,2,1,2,4,2,2,0,0,0,0,0,0,2,2,6,40,2,0,0,0,0,0,1,21,1,0,1,1,2,4,3,1,1,-0.27,12,?
9564,8,0,0,0,0,0,1,31,0,0,0,0,0,1,1,27,0,0,0,0,0,1,1,2,4,2,8,32,3,0,0,0,0,0,0,3,2,8,?,3,0,0,0,0,0,1,21,1,1,1,1,2,99,6,1,1,-0.316673,13,?
9565,2,0,1,0,0,0,1,32,0,0,0,0,0,1,2,34,0,1,0,0,0,0,1,4,3,1,3,40,2,0,0,0,0,0,0,3,1,2,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.364,13,?
9566,3,0,1,0,0,0,0,32,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,4,3,1,11,?,2,0,0,0,0,0,0,3,1,3,40,2,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.385217,13,?
9568,8,0,1,1,0,0,0,23,0,1,0,0,0,0,2,23,0,1,1,0,0,0,1,3,1,2,1,2,3,0,0,0,0,0,0,2,2,2,?,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.218676,12,?
9570,8,0,1,0,0,0,0,33,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,3,6,1,1,6,1,0,0,0,0,0,0,5,1,2,?,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.277664,12,?
9572,5,0,1,0,0,0,0,33,0,1,0,0,0,0,4,42,0,1,0,0,0,0,1,5,1,1,12,0,3,0,0,0,0,0,0,1,1,2,30,?,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.302749,13,?
9574,3,1,0,0,0,0,0,35,1,0,0,0,0,0,4,?,?,?,?,?,?,?,?,6,4,2,4,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,6,1,2,-0.137219,14,?
9575,5,0,1,0,0,0,0,30,0,1,0,0,0,0,4,34,0,0,0,0,1,0,1,4,4,1,3,0,3,0,0,0,0,0,0,0,1,11,42,3,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,-0.35,13,?
9576,5,0,1,0,0,0,0,26,0,1,0,0,0,0,2,26,0,1,0,0,0,0,1,2,2,2,3,0,3,0,0,0,0,0,0,0,2,2,36,2,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.408,12,?
9579,6,0,1,0,0,0,0,17,0,1,0,0,0,?,3,?,?,?,?,?,?,?,?,2,?,2,11,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,2,1,2,-0.157504,5,?
9580,6,1,0,0,0,0,0,34,1,0,0,0,0,0,4,37,1,0,0,0,0,0,1,3,3,1,13,0,3,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.32,12,?
9581,10,0,0,1,0,0,0,27,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,3,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,99,99,6,1,2,-0.22905,5,?
9583,10,0,0,0,0,0,1,32,0,0,0,0,0,1,1,50,0,0,0,0,0,1,1,3,10,2,?,?,3,0,0,0,0,0,0,3,2,?,40,3,0,0,0,0,0,1,21,1,?,1,99,2,99,6,1,1,-0.200366,12,?
9584,3,0,1,0,0,0,0,34,0,1,0,0,0,0,2,41,0,1,0,0,0,0,1,3,8,1,12,4,3,0,0,0,0,0,0,8,1,9,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.43,14,?
9585,2,0,1,0,0,0,0,42,0,1,0,0,0,0,2,46,0,?,0,0,0,0,1,4,0,2,11,42,3,0,0,0,0,0,0,?,?,?,?,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.458233,14,?
9587,7,0,1,0,1,0,0,31,?,?,?,?,1,0,?,37,0,1,0,0,0,0,1,3,0,?,11,0,3,0,0,0,0,0,0,0,1,14,?,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.289571,14,?
9589,8,0,0,0,0,0,0,28,0,?,?,?,?,?,?,42,?,?,?,?,0,?,?,3,?,2,?,0,?,0,0,0,0,0,0,?,?,?,0,1,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,-0.166378,12,?
9591,7,1,0,0,0,0,0,27,1,0,0,0,0,0,1,26,1,0,0,0,0,0,1,3,0,1,8,40,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.288,13,?
9592,6,1,0,0,0,0,0,37,1,0,0,0,0,0,4,42,1,0,0,0,0,0,1,4,0,2,0,0,?,0,0,0,0,0,0,0,1,4,45,?,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.262588,12,?
9594,8,1,0,0,0,0,0,28,1,0,0,0,0,0,1,33,1,0,0,0,0,0,1,3,0,2,13,40,3,0,0,0,0,0,0,0,2,13,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.252,12,?
9595,3,0,1,0,0,0,0,36,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,4,3,1,9,0,2,0,0,0,0,0,0,1,1,9,50,2,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.336,13,?
9596,8,0,1,1,0,0,0,21,0,1,1,0,0,?,4,?,?,?,?,?,?,?,?,2,0,2,0,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,99,2,99,2,1,2,-0.196294,5,?
9597,1,0,1,0,0,0,0,34,0,1,0,0,0,0,1,35,0,0,0,0,1,0,1,4,0,1,10,16,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.498,14,?
9598,3,0,1,0,0,0,0,34,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,4,1,1,11,0,3,0,0,0,0,0,0,0,1,9,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.36,14,?
9599,7,0,1,0,0,0,0,28,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,3,2,1,11,0,3,0,0,0,0,0,0,0,1,8,41,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.358,13,?
9600,5,0,1,0,0,0,0,24,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,2,2,0,0,3,0,0,0,0,0,0,2,2,0,60,3,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,-0.286,12,?
9602,8,0,1,1,0,0,0,27,0,1,1,0,0,0,4,36,0,1,0,0,0,0,1,3,8,1,2,0,2,0,0,0,0,0,0,2,1,8,40,3,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.442,12,?
9604,3,0,1,0,0,0,0,36,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,3,6,1,4,0,3,0,0,0,0,0,0,2,1,8,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.344,14,?
9607,3,0,1,0,0,0,0,36,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,3,4,1,3,0,3,0,0,0,0,0,0,4,1,10,44,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.406,14,?
9608,6,0,1,0,0,0,1,?,?,?,?,?,?,?,?,32,0,0,0,0,0,1,1,3,?,?,?,0,?,0,0,0,0,0,0,1,1,0,40,3,0,0,0,0,0,2,31,1,1,?,1,2,4,2,1,3,-0.221427,12,?
9609,9,0,0,0,0,0,1,20,0,0,0,0,0,1,4,34,0,0,0,0,0,1,1,3,0,?,1,0,3,0,0,0,0,0,0,?,2,?,40,?,0,0,0,0,0,1,21,1,1,1,99,2,99,4,1,1,-0.238539,12,?
9611,4,0,0,1,0,0,1,33,0,0,1,0,0,0,1,33,0,0,0,0,0,1,2,5,0,1,11,38,3,0,0,0,0,0,0,0,1,3,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.284,14,?
9613,2,0,1,0,0,0,0,37,0,1,0,0,0,0,1,36,0,1,0,0,?,?,1,4,0,2,11,40,2,0,0,0,0,0,0,?,2,11,?,?,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.541329,14,?
9614,8,0,0,1,0,0,0,21,0,0,1,0,0,0,4,22,0,0,1,0,0,0,1,3,2,2,1,0,3,0,0,0,0,0,1,0,2,7,47,1,0,0,0,0,1,2,21,1,1,1,1,2,99,7,1,1,-0.368,13,?
9615,8,0,1,1,0,0,0,27,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,1,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,3,1,2,-0.166267,6,?
9616,7,0,1,0,0,0,0,22,0,1,0,0,0,0,4,25,0,1,0,0,0,0,1,3,1,2,2,0,1,0,0,0,0,0,0,1,2,2,45,1,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.364,12,?
9617,4,0,0,0,0,1,0,29,0,0,0,0,1,0,4,32,0,1,0,0,0,0,1,2,1,2,11,0,2,0,0,0,0,0,0,1,2,11,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.298,12,?
9618,1,0,1,0,0,0,0,31,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,2,2,7,0,3,0,0,0,0,0,0,2,2,7,34,1,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.304,13,?
9619,1,0,1,0,0,0,0,28,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,1,1,6,0,3,0,0,0,0,0,0,1,1,13,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.41,13,?
9620,3,0,1,0,0,0,0,30,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,5,0,1,0,0,?,0,0,0,0,0,1,0,1,8,49,?,0,0,0,0,1,1,21,1,1,1,1,2,4,5,1,1,-0.455044,14,?
9622,4,0,1,0,0,0,0,29,0,1,0,0,0,0,2,27,0,1,?,?,?,0,1,3,0,1,2,7,?,0,0,0,0,0,0,?,?,8,?,1,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.313544,12,?
9623,6,0,0,0,0,0,1,29,0,0,0,0,0,1,3,30,0,0,0,0,0,1,1,3,3,2,?,0,1,0,0,0,0,0,0,2,2,0,40,1,0,0,0,0,0,1,21,1,1,1,99,2,99,8,1,1,-0.286029,12,?
9624,5,0,1,0,0,0,1,28,0,1,0,0,0,0,4,33,0,0,0,0,0,1,1,?,0,2,3,0,2,0,0,0,0,0,0,1,2,10,60,3,0,0,0,0,0,1,21,1,?,1,1,99,99,3,1,1,-0.291725,12,?
9625,6,1,0,0,0,0,0,24,1,0,0,0,0,0,3,30,1,0,0,0,0,0,1,2,0,2,11,0,3,0,0,0,0,0,0,0,2,8,50,3,0,0,0,0,0,1,21,1,1,1,99,2,99,3,1,1,-0.278,9,?
9626,4,0,1,1,0,0,0,30,0,1,0,0,0,0,1,29,0,0,1,0,0,0,1,3,0,2,10,61,2,0,0,0,0,0,0,2,2,8,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.348,12,?
9627,9,1,0,0,0,0,0,20,1,0,0,0,0,0,4,26,1,0,0,0,0,0,2,3,0,?,4,0,3,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,-0.384969,7,?
9629,6,1,1,0,0,0,0,34,1,0,0,0,0,0,4,43,0,1,0,0,0,0,1,4,?,?,4,0,2,0,0,0,0,0,0,2,?,?,?,?,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.229565,14,?
9632,4,0,1,0,0,0,0,34,0,1,0,0,0,0,1,38,0,1,0,0,0,0,1,3,3,1,11,40,3,0,0,0,0,0,0,3,1,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.614,14,?
9633,7,0,0,0,0,1,0,33,0,0,0,0,1,0,2,34,0,0,0,0,1,0,1,5,0,1,3,20,2,0,0,0,0,0,0,0,1,0,50,2,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.28,13,?
