@relation bestV2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast_predicted

@attribute random_ID numeric
@attribute NZDep2006 numeric
@attribute ch_asian numeric
@attribute ch_euro numeric
@attribute ch_maori numeric
@attribute ch_melaa numeric
@attribute ch_other numeric
@attribute ch_pacific numeric
@attribute m_age numeric
@attribute m_asian numeric
@attribute m_euro numeric
@attribute m_maori numeric
@attribute m_melaa numeric
@attribute m_other numeric
@attribute m_pacific numeric
@attribute m_wklfs_code numeric
@attribute d_age numeric
@attribute d_asian numeric
@attribute d_euro numeric
@attribute d_maori numeric
@attribute d_melaa numeric
@attribute d_other numeric
@attribute d_pacific numeric
@attribute d_wklfs_code numeric
@attribute bedroom_count_code numeric
@attribute m_years_at_addr_code numeric
@attribute m_tenure_holder_code numeric
@attribute m_education numeric
@attribute m_work_hours numeric
@attribute m_smoke numeric
@attribute m_income_srce7 numeric
@attribute m_income_srce8 numeric
@attribute m_income_srce9 numeric
@attribute m_income_srce10 numeric
@attribute m_income_srce11 numeric
@attribute m_income_srce12 numeric
@attribute d_years_at_addr_code numeric
@attribute d_tenure_holder_code numeric
@attribute d_education numeric
@attribute d_work_hours numeric
@attribute d_smoke numeric
@attribute d_income_srce7 numeric
@attribute d_income_srce8 numeric
@attribute d_income_srce9 numeric
@attribute d_income_srce11 numeric
@attribute d_income_srce12 numeric
@attribute ch_sex numeric
@attribute child_depend_family_type_code numeric
@attribute d_family_role_code numeric
@attribute heat_fuel numeric
@attribute m_family_role_code numeric
@attribute telecomm1_code numeric
@attribute telecomm2_code numeric
@attribute telecomm4_code numeric
@attribute usual_resdnt_count_code numeric
@attribute twin numeric
@attribute singparstat numeric
@attribute 'prediction margin' numeric
@attribute 'predicted total_income_hhld_code' {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute total_income_hhld_code {1,2,3,4,5,6,7,8,9,10,11,12,13,14}

@data
1029,7,0,0,0,0,1,0,22,0,0,0,0,1,0,4,?,?,?,?,?,?,?,?,3,3,2,0,0,2,0,1,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,7,1,2,-0.039792,14,13
1345,7,0,0,0,0,0,1,32,0,0,0,0,0,1,4,29,0,0,0,0,0,1,1,3,0,1,9,0,3,0,0,0,0,0,0,3,1,11,53,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,0.151269,13,13
1464,1,0,1,0,0,0,0,37,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,4,1,1,2,0,3,0,0,0,0,0,0,1,1,11,37,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.187216,14,13
2802,7,0,0,0,0,0,1,29,0,0,0,0,0,1,4,24,0,0,0,0,0,1,1,2,2,2,4,0,3,0,0,0,0,0,1,2,2,1,38,3,0,0,0,0,1,2,21,1,?,1,99,2,99,6,1,1,-0.222949,14,13
2989,6,0,0,1,0,0,0,28,0,0,1,0,0,0,1,26,0,0,1,0,0,0,1,2,2,2,5,?,3,0,0,0,0,0,0,0,2,7,56,?,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.132108,12,13
2206,4,0,1,0,0,0,0,33,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,3,6,1,7,16,3,0,0,0,0,0,0,6,1,1,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,0.254382,13,13
3552,3,0,1,0,0,0,1,35,0,1,0,0,0,0,1,36,0,0,0,0,0,1,1,4,0,2,11,?,3,0,0,0,0,0,0,0,2,1,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,-0.072904,14,13
3913,9,0,1,0,0,0,0,30,0,1,0,0,0,0,1,31,0,1,0,0,0,0,1,3,3,1,3,30,2,0,0,0,0,0,0,3,1,2,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.09243,12,13
3051,4,0,0,1,0,0,0,36,0,1,1,0,0,0,1,43,0,?,1,0,?,0,?,3,6,2,?,?,3,0,0,0,0,0,0,5,2,8,0,2,0,0,0,0,0,1,24,1,1,1,1,2,4,4,1,1,-0.060777,12,13
826,8,0,1,0,0,0,0,35,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,3,2,1,11,0,?,0,0,0,0,0,0,7,1,8,48,3,0,0,0,0,0,2,21,1,1,1,1,99,4,4,1,1,0.020147,13,13
1535,5,0,1,0,0,0,0,31,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,2,3,2,10,0,2,0,0,0,0,0,0,1,2,0,37,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.268889,12,13
800,5,0,1,0,0,0,0,31,0,1,0,0,0,0,4,35,0,0,0,0,1,0,1,4,1,1,11,0,2,0,0,0,0,0,0,0,1,2,40,1,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,0.017612,13,13
1318,5,0,1,0,0,0,0,33,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,4,0,1,2,0,3,0,0,0,0,0,0,0,1,3,40,2,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,0.107451,13,13
548,5,0,1,0,0,0,0,28,0,1,0,0,0,0,4,25,0,1,0,0,0,0,1,3,0,2,12,0,1,0,0,0,0,0,0,0,2,?,55,1,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.229838,12,13
2041,7,0,1,0,0,0,0,36,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,2,0,1,11,0,2,0,0,0,0,0,0,0,1,3,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.013028,12,13
2775,2,0,1,0,0,0,0,29,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,3,5,1,9,12,2,0,0,0,0,0,0,3,1,8,40,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.050461,12,13
2157,6,0,1,0,0,0,0,33,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,2,1,12,0,3,0,0,0,0,0,0,4,1,11,42,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,0.472245,13,13
3448,7,0,0,0,0,0,1,29,0,0,0,0,0,1,1,?,?,?,?,?,?,?,?,2,6,2,2,30,3,0,0,0,0,0,1,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,99,5,1,2,0.174439,13,13
3206,5,0,1,0,0,0,0,33,0,1,0,0,0,0,1,35,0,1,0,0,0,0,1,3,2,1,4,30,3,0,0,0,0,0,0,4,1,8,50,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.082516,14,13
1896,1,0,1,0,0,0,0,38,0,?,?,1,1,?,4,43,0,1,0,0,0,0,1,4,1,?,11,0,3,0,0,0,0,0,0,4,1,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.363582,14,13
1043,3,0,1,0,0,0,0,36,0,1,0,0,0,0,2,41,0,1,0,0,0,0,1,3,8,1,1,21,2,0,0,0,0,0,0,5,1,0,65,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,0.05701,13,13
689,9,0,0,1,0,0,0,22,0,0,1,0,0,0,2,22,0,0,1,0,0,0,1,4,4,2,11,35,3,1,0,0,0,0,0,0,1,2,34,3,1,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,-0.081515,14,13
3702,1,0,1,0,0,0,0,37,0,1,0,0,0,0,1,40,0,1,0,0,0,0,1,3,14,1,1,77,?,0,0,0,0,0,0,13,1,8,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.19944,14,13
2152,9,0,0,0,0,1,0,29,0,0,0,0,1,0,4,32,0,1,?,0,?,?,1,3,0,2,2,0,2,0,0,0,0,0,0,7,2,0,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.038699,12,13
1062,1,0,1,0,0,0,0,33,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,4,2,1,11,8,3,0,0,0,0,0,0,1,1,12,40,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.415284,14,13
1606,3,0,1,0,0,0,0,31,0,1,0,0,0,0,4,25,0,1,0,0,0,0,1,3,1,2,11,0,1,0,0,0,0,0,0,0,2,6,60,2,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.054122,12,13
329,1,0,1,0,0,0,0,30,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,0,1,11,0,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.198349,14,13
3735,4,0,0,0,0,1,0,25,0,0,0,0,1,0,2,32,0,0,0,0,1,0,1,4,2,1,11,9,3,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,0.115941,13,13
1580,3,0,1,0,0,0,0,32,0,0,0,1,1,0,4,34,0,1,0,0,0,0,1,4,2,1,11,0,3,0,0,0,0,0,0,1,1,11,55,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.284998,14,13
1058,6,0,1,0,0,0,0,33,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,3,2,2,11,10,3,0,0,0,0,0,0,3,2,12,45,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.049162,12,13
1410,1,0,1,0,0,0,0,35,0,1,0,0,0,0,4,35,?,0,?,0,1,0,1,5,2,1,8,0,3,0,0,0,0,0,0,4,?,8,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,2,1,0.134556,13,13
95,2,0,1,0,0,0,0,34,0,1,0,0,0,0,2,41,0,1,0,0,0,0,1,3,0,1,11,20,3,0,0,0,0,0,0,1,1,13,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.265924,14,13
1811,7,0,0,0,0,1,0,33,0,0,0,0,1,0,4,32,0,0,0,0,1,0,1,3,5,1,1,0,1,0,0,0,0,0,0,5,1,2,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,0.036568,13,13
347,10,0,1,1,0,0,0,33,0,1,1,0,0,0,4,38,0,0,1,0,0,0,1,3,5,2,11,0,2,0,0,0,0,0,0,2,1,1,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,2,1,-0.043095,12,13
1257,2,1,1,0,0,0,0,25,0,1,0,0,0,0,4,35,1,1,0,0,0,0,1,3,6,1,8,5,3,0,0,0,0,0,0,6,1,11,38,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.193666,14,13
2616,7,0,0,1,0,1,0,37,0,0,0,0,1,0,1,35,0,0,0,0,1,0,1,3,5,1,10,50,2,0,0,0,0,0,0,6,1,6,45,1,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,0.10847,13,13
1948,1,0,1,0,0,0,0,41,0,0,0,?,?,0,?,42,0,1,0,0,0,0,1,3,12,1,2,0,?,0,0,0,0,0,0,14,1,1,64,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.115025,13,12
1817,3,0,1,0,0,0,0,32,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,4,3,1,11,3,2,0,0,0,0,0,0,2,1,3,45,?,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.123809,13,12
1289,6,0,1,1,0,0,1,28,0,1,1,0,0,1,1,32,0,1,1,0,0,0,1,2,1,2,2,40,2,0,0,0,0,0,0,1,2,0,37,3,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,0.173124,12,12
3099,3,0,1,0,0,0,0,37,0,1,0,0,0,0,2,41,0,1,0,0,0,0,1,3,6,1,11,10,3,0,0,0,0,0,0,4,1,11,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.547169,14,12
3085,7,0,0,0,0,1,0,29,0,0,0,0,1,0,4,31,0,0,0,0,1,0,1,3,1,1,11,0,3,0,0,0,0,0,0,1,1,10,40,2,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.184125,13,12
2558,5,0,1,0,0,0,0,29,0,1,0,0,0,0,1,44,0,1,0,0,0,0,1,3,5,2,2,98,2,0,0,0,0,0,0,34,1,0,98,1,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,0.137021,12,12
343,10,0,1,1,0,0,0,23,0,0,1,0,0,0,1,29,0,1,1,0,0,?,1,3,0,2,10,30,3,0,0,0,0,0,0,0,2,7,40,3,0,0,0,0,0,1,21,1,1,1,1,99,99,5,1,1,0.10587,12,12
3758,7,0,1,0,0,0,0,24,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,5,1,2,0,3,0,0,0,0,0,0,4,1,2,?,3,0,0,0,0,0,1,21,1,1,1,99,2,99,4,1,1,0.146278,12,12
3907,2,0,1,0,0,0,0,32,0,1,0,0,0,0,1,27,0,1,0,0,0,0,1,2,4,2,12,40,2,0,0,0,0,0,0,4,2,11,45,3,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,0.024469,12,12
1077,7,0,1,0,0,0,0,29,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,2,1,2,0,3,0,0,0,0,0,0,3,1,4,40,2,0,0,0,0,0,1,21,1,1,1,99,2,99,6,1,1,-0.009511,13,12
2467,6,0,1,0,0,0,0,30,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,0,2,1,0,1,0,0,0,0,0,0,0,2,2,45,1,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,0.310449,12,12
922,4,0,1,0,0,0,0,26,0,1,0,0,0,0,2,28,0,1,0,0,0,0,1,4,0,2,13,14,3,0,0,0,0,0,0,2,2,0,62,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,0.245188,12,12
3047,8,0,1,0,0,0,0,32,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,0,1,4,0,3,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.175897,13,12
2373,10,0,1,1,0,0,0,26,0,1,0,0,0,0,4,33,0,1,1,0,0,0,1,3,2,1,2,5,2,0,0,0,0,0,0,1,1,0,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,0.124522,12,12
3704,6,0,1,0,0,0,0,31,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,3,1,2,0,3,0,0,0,0,0,0,3,1,3,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,0.377335,12,12
1374,4,0,1,0,0,0,0,32,0,1,0,0,0,0,1,35,0,1,0,0,0,0,1,3,3,1,10,35,3,0,0,0,0,0,0,3,1,8,55,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.184822,13,12
389,4,0,1,1,0,0,0,31,0,1,0,0,0,0,2,31,0,1,1,0,0,0,1,4,5,1,11,22,?,0,0,0,0,0,0,5,1,10,60,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.067492,13,12
1046,9,0,0,0,0,0,1,23,0,0,0,0,0,1,4,22,0,0,0,0,0,1,1,2,2,2,3,0,3,0,0,0,0,0,0,0,2,0,40,3,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,0.000437,12,12
3300,10,0,0,0,0,0,1,27,0,0,0,0,0,1,1,31,0,0,0,0,0,1,1,3,21,2,3,40,2,0,0,1,0,0,1,5,2,2,40,1,0,0,1,0,0,1,21,1,1,1,99,2,99,6,1,1,-0.082005,14,12
1256,10,0,1,1,0,0,0,32,0,0,1,0,0,0,4,34,0,1,1,0,0,0,1,4,3,1,0,12,1,0,0,0,0,0,0,3,1,1,40,1,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,-0.123505,13,12
2811,5,0,1,1,0,0,0,23,1,?,?,0,?,0,4,24,1,?,0,?,0,?,4,4,3,2,9,0,3,0,0,0,0,0,1,2,2,?,0,1,0,0,0,0,1,2,21,1,1,1,99,2,99,5,1,1,-0.072357,14,12
751,9,0,0,0,0,0,1,35,0,0,0,0,0,1,4,32,0,0,0,0,0,1,1,3,3,2,2,0,3,0,0,0,0,0,0,3,2,0,48,1,0,0,0,0,0,1,21,1,1,1,1,2,99,8,1,1,0.148936,12,12
289,10,0,0,1,0,0,0,23,0,0,1,0,0,0,3,25,0,0,1,0,0,0,4,3,5,2,2,0,1,1,0,0,0,0,1,1,2,?,40,?,1,0,0,0,1,1,21,1,1,1,1,2,4,6,1,1,-0.183269,13,12
310,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,5,2,1,9,0,3,0,0,0,0,0,0,2,1,11,70,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.208887,14,12
2120,9,0,1,1,0,0,0,41,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,3,3,2,6,6,3,0,0,1,0,1,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,99,4,1,2,0.05837,12,12
2601,10,0,1,1,0,0,1,28,0,0,0,0,0,1,4,23,0,1,0,0,0,0,1,3,0,2,5,0,1,1,1,1,0,0,0,1,2,0,0,1,1,1,1,0,0,1,21,1,1,1,1,2,99,8,1,1,-0.13082,14,12
609,9,0,1,0,0,0,0,31,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,3,0,1,3,15,3,0,0,0,0,0,0,0,1,0,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,0.058705,12,12
1444,5,0,1,0,0,0,0,29,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,0,2,2,0,2,0,0,0,0,0,0,0,2,1,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,0.116011,12,12
2590,6,0,1,0,0,0,0,30,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,?,1,11,0,3,0,0,0,0,0,0,4,1,8,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.143162,13,12
2214,7,0,1,1,0,0,0,34,0,1,1,0,0,0,4,45,0,1,1,0,0,0,1,3,3,2,1,0,1,0,0,0,0,0,0,0,2,7,45,2,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,0.132985,12,12
683,4,0,0,0,0,1,0,31,?,0,0,?,1,0,4,31,0,0,0,0,1,0,1,3,0,?,1,0,?,0,0,0,0,0,0,2,1,8,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,0.012481,12,12
2051,8,0,1,0,0,0,0,36,0,1,0,0,0,0,4,43,0,1,0,0,0,0,1,3,4,1,0,0,?,0,0,0,0,0,0,18,1,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.167144,14,12
2679,5,0,1,0,0,0,0,26,0,1,0,0,0,0,2,29,0,1,0,0,0,0,1,4,0,1,9,?,1,0,0,0,0,0,0,0,1,10,59,?,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,0.008084,12,12
2642,10,0,1,1,0,0,0,29,0,1,1,0,0,0,2,29,0,1,0,0,0,0,1,4,1,2,12,20,2,0,0,0,0,0,0,1,2,2,45,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,0.036035,12,12
2620,2,0,1,0,0,0,0,30,0,1,0,0,0,0,4,44,0,1,0,0,0,0,1,3,0,2,10,0,3,0,0,0,0,0,0,0,2,10,47,3,0,0,0,0,0,2,21,1,0,1,99,2,4,4,1,1,-0.315041,14,12
2721,9,0,1,1,0,0,0,32,0,0,1,0,0,0,2,33,0,1,0,0,0,0,1,3,4,1,7,12,2,0,0,0,0,0,0,6,1,8,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.033846,13,12
1850,10,0,1,1,0,0,0,23,0,1,0,0,0,0,4,28,0,0,1,0,0,0,1,3,0,2,0,0,2,0,0,0,0,0,0,0,2,0,35,1,0,0,0,0,0,1,21,1,0,1,1,99,99,3,1,1,-0.044334,9,12
2200,4,0,0,0,0,1,0,34,0,?,?,0,0,0,4,36,0,0,0,0,1,0,1,3,?,?,11,0,3,0,0,0,0,0,0,1,1,12,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.204192,14,12
1180,1,0,1,0,1,0,0,35,0,1,0,0,0,0,4,36,0,1,0,?,1,?,1,4,2,1,8,0,3,0,0,0,0,0,0,?,1,9,40,?,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.158334,13,12
3725,4,0,0,1,0,1,0,36,0,1,1,0,1,0,4,32,0,0,0,0,1,0,2,3,7,2,2,10,3,0,0,0,0,0,0,1,2,11,0,1,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.004563,13,12
3690,6,0,1,0,0,0,0,31,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,2,1,1,11,0,3,0,0,0,0,0,0,1,1,10,60,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.134722,13,12
2239,3,0,0,1,0,0,0,32,0,1,1,0,0,0,2,?,?,?,?,?,?,?,?,4,0,2,13,10,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,5,1,2,-0.026779,14,12
1717,9,0,0,1,0,0,0,22,0,0,1,0,0,0,4,27,0,0,1,0,0,0,4,3,4,?,10,0,1,0,0,0,0,0,0,1,2,2,0,3,0,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,-0.147162,9,12
358,9,0,1,1,0,0,0,30,0,1,0,0,0,0,4,33,0,0,0,0,1,0,1,2,1,1,10,0,3,0,0,0,0,0,0,2,1,1,40,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,0.121553,12,12
2809,3,0,1,0,0,0,1,37,0,1,0,0,0,1,1,47,0,1,0,0,0,0,2,3,1,1,8,40,3,0,0,0,0,0,0,3,1,8,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.338278,14,12
2354,2,0,0,0,0,1,0,32,0,0,0,0,1,0,4,38,0,0,0,0,1,0,1,3,6,1,3,0,3,0,0,0,0,0,0,1,1,9,42,?,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.004422,14,12
2816,10,0,0,1,0,0,0,?,?,?,?,?,?,?,?,25,0,0,1,0,0,0,3,3,?,?,?,0,?,0,0,0,0,0,0,3,?,0,0,2,0,0,1,0,1,1,31,1,1,?,1,99,4,9,1,3,-0.124631,7,12
2546,7,0,1,0,0,0,0,28,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,?,1,11,0,2,0,0,0,0,0,0,?,1,3,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.116176,13,12
919,8,1,0,0,0,0,0,29,1,0,0,0,0,0,4,28,1,0,0,0,0,0,1,5,4,2,9,0,?,0,0,0,0,0,0,3,2,11,38,3,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,0.048475,12,12
910,10,0,0,0,0,0,0,24,0,1,0,0,0,0,4,31,0,1,0,0,0,?,?,3,1,2,0,0,1,0,0,0,0,0,0,0,2,?,50,?,0,0,0,0,0,1,21,1,1,1,1,2,99,4,2,1,0.149256,12,12
735,2,0,1,0,0,0,0,35,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,4,1,1,0,1,0,0,0,0,0,0,9,1,0,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.160249,13,12
979,3,0,0,0,0,1,0,35,0,0,0,0,1,0,4,47,0,0,0,0,1,0,1,3,1,2,2,0,2,0,0,0,0,0,0,11,1,8,70,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.278141,13,12
818,1,0,1,0,0,0,0,35,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,4,1,1,11,0,3,0,0,0,0,0,0,1,1,1,38,3,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,0.026758,12,12
598,2,0,0,1,0,0,0,34,0,1,0,0,0,0,4,38,0,0,1,0,0,0,1,4,0,1,11,0,3,0,0,0,0,0,0,0,1,11,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.193799,14,12
900,2,0,1,0,0,0,0,29,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,2,1,0,0,3,0,0,0,0,0,0,2,1,2,65,?,0,0,0,0,0,1,21,1,1,1,99,2,99,4,1,1,0.242692,12,12
1532,8,0,1,0,0,0,0,37,0,1,0,0,0,0,4,43,0,1,0,0,0,0,1,3,0,2,9,0,3,0,0,0,0,0,0,1,2,1,40,3,0,0,0,0,0,2,21,1,0,1,99,2,4,3,1,1,-0.008643,13,12
3288,4,0,0,0,0,1,0,32,0,0,0,0,1,0,4,36,0,1,0,0,0,0,1,3,1,1,11,0,3,0,0,0,0,0,0,2,1,11,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.178833,14,12
390,9,0,0,0,0,0,1,27,0,0,0,0,0,1,4,31,0,0,0,0,0,1,1,3,2,2,4,0,3,0,0,0,0,0,0,6,2,0,41,3,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,0.108357,12,12
1169,4,0,1,0,0,0,0,27,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,3,2,2,11,0,3,0,0,0,0,0,0,2,2,11,48,2,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,0.180406,12,12
2113,5,0,0,0,0,0,1,36,0,0,0,0,0,1,2,34,0,0,0,0,0,1,1,4,4,2,1,40,3,0,0,0,0,0,0,7,2,4,40,3,0,0,0,0,0,2,21,1,1,1,1,2,99,6,1,1,-0.105413,13,12
926,9,0,1,1,0,0,1,24,0,1,0,0,0,0,4,26,0,0,1,0,0,0,1,3,0,2,3,?,2,0,0,0,0,0,0,0,2,2,40,3,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,0.11535,12,12
408,8,0,1,0,0,0,1,28,0,1,0,0,0,0,4,31,0,0,0,0,0,1,1,3,1,1,10,0,3,0,0,0,0,0,0,1,1,3,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,0.024379,12,12
1955,1,0,0,0,0,1,0,43,0,1,0,0,0,0,2,48,0,0,0,0,1,0,1,3,6,1,13,15,3,0,0,0,0,0,0,6,2,12,45,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.252229,14,12
1664,10,0,1,0,0,0,0,30,0,?,?,0,?,0,4,31,0,1,0,0,0,0,1,4,2,?,?,0,2,0,0,0,0,0,0,2,1,8,40,2,0,0,0,0,0,1,21,1,1,1,1,2,4,7,1,1,0.031361,12,12
3204,5,0,1,0,0,0,0,31,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,3,3,1,2,0,1,0,0,0,0,0,0,4,1,8,55,1,0,0,0,0,0,1,21,1,1,1,1,2,4,6,2,1,0.092361,12,12
1170,4,0,0,0,0,1,0,31,?,?,?,?,?,?,?,31,0,0,0,0,1,0,1,3,?,?,?,0,?,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.094189,14,12
1646,1,0,1,0,0,0,0,34,0,1,0,0,0,0,1,33,0,1,0,0,0,0,1,3,5,?,11,45,3,0,0,0,0,0,0,4,1,11,70,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,0.467831,14,14
1121,5,0,1,0,0,0,0,37,0,1,0,0,0,0,4,37,0,1,1,0,0,0,1,3,8,1,2,0,3,0,0,0,0,0,0,4,1,8,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,0.001726,14,14
